id;title;domain;description;day_to_day;tools_certifications;salary_range;growth_trajectory;industry_trends;icon_emoji;difficulty;demand_level;related_skills;created_at;keywords;job_role_keywords;industry;sector;related_subjects;related_universities;avg_salary_usd;growth_trajectory_detail;soft_skills;interests;countries_in_demand;related_industries;related_sectors;related_domains;related_careers;related_job_roles;related_courses;related_countries
2c564fb9-30f8-4d94-bd9a-0d01ce6db5d3;Urban Farmer;Sustainable Agriculture;Grow food in urban settings using innovative techniques;;[];₹3,00,000 - ₹12,00,000;Rapid Growth;;🌱;beginner;growing;"[""sustainability"",""agriculture"",""business"",""hydroponics""]";2026-04-06 06:52:54.166408+00;"[""urban farming"",""vertical farming"",""sustainability"",""food security""]";[];Environmental & Sustainability;Environmental Services;"[""Urban Planning""]";[];$110,000;;"[""innovation"",""systems thinking"",""Analytical Skills"",""Problem Solving""]";"[""environment"",""Environment"",""Sustainability"",""Technology""]";"[""USA"",""Germany"",""UK""]";"[""Climate Tech"",""Environmental & Sustainability"",""Agriculture & Farming""]";"[""Environmental Services""]";"[""Urban Planning"",""Agriculture & Farming""]";"[""Urban Planner"",""Urban Planning""]";"[""Environmental Engineer""]";"[""Introduction to Sustainability"",""The Business of Renewable Energy"",""Climate Change Solutions""]";"[""Burkina Faso"",""Cameroon""]"
624f1798-3b41-4584-8400-a9e4b11f75df;Biochemist;Science & Research;Studies chemical processes in living organisms;;[];₹5,00,000 - ₹18,00,000;Steady;;🧬;Hard;High;"[""Molecular Biology"",""Chromatography"",""Biochemistry""]";2026-04-07 04:53:38.714603+00;"[""biochemist"",""biochemistry"",""molecular"",""pharmaceutical"",""research"",""science""]";[];Science & Research;Market Research;"[""Biochemistry"",""Biophysics""]";"[""Birkbeck University of London"",""Pondicherry University""]";$50K-$110K;;"[""analytical"",""research"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""research"",""biology"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy""]";"[""USA"",""UK"",""Australia"",""India"",""Germany""]";"[""Science & Research"",""Information Technology"",""Chemical & Materials""]";"[""Bioplastics""]";"[""Science & Research"",""Epidemiology""]";;"[""Biochemist""]";[];"[""Guinea-Bissau""]"
9d4694b3-5d3d-4a48-9c53-c0b11d655fa3;Paramedic;Healthcare;Provides emergency medical care and ambulance services;;[];₹2,50,000 - ₹8,00,000;Rapid Growth;;🚑;Medium;High;"[""Trauma Care"",""Patient Assessment"",""Emergency Medicine"",""CPR"",""Creo Parametric""]";2026-04-07 04:53:38.714603+00;"[""paramedic"",""ambulance"",""emergency"",""EMS""]";[];Healthcare & Life Sciences;Wellness & Fitness;[];[];$70,000;;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Healthcare & Life Sciences"",""Diagnostic Labs""]";;"[""Pediatrics"",""Chiropractic""]";;"[""Urologist"",""Emergency Medical Technician"",""Endocrinologist"",""Gastroenterologist"",""Audiologist"",""Cardiac Surgeon"",""Clinical Research Coordinator"",""Dental Hygienist"",""Cardiologist"",""Ophthalmologist"",""Anesthesiologist"",""Hematologist"",""Speech Therapist"",""Chiropractor"",""Dietitian"",""Dermatologist"",""Genetic Counselor"",""Epidemiologist""]";"[""First Aid & CPR Certification""]";
ed393f77-ecc5-4060-bc29-c11534adba46;Computational Linguist;AI & Language;Develop algorithms for natural language processing and understanding;;[];₹8,00,000 - ₹35,00,000;Steady;;💬;advanced;high;"[""machine learning"",""NLP"",""python"",""linguistics"",""CFD Simulation""]";2026-04-06 06:52:54.166408+00;"[""chatbots"",""computational"",""computational linguistics"",""information"",""language"",""language ai"",""linguist"",""nlp"",""technology""]";[];Information Technology;Natural Language Processing;"[""Computational Linguistics"",""Computational Biology""]";"[""Arizona State University"",""Iowa State University"",""Ohio State University""]";$50K-$110K;;"[""creativity"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""Creativity"",""Attention to Detail"",""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Organization"",""Logical Thinking"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""film"",""arts"",""media"",""fashion"",""beauty"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""Design"",""Art"",""Visuals"",""events"",""ocean"",""home"",""Data"",""Business"",""Productivity"",""Mathematics"",""Programming"",""Computers""]";"[""USA"",""UK"",""Germany"",""Australia"",""Canada"",""India""]";"[""Artificial Intelligence & Machine Learning"",""Information Technology""]";"[""Natural Language Processing"",""AI Tooling""]";"[""AI & Language"",""Computational Linguistics"",""Translation Studies"",""Information Systems"",""Comparative Literature""]";;"[""Computational Linguist""]";"[""Algorithms Specialization - Stanford"",""Notion Productivity OS"",""Linear Algebra - MIT OCW"",""Neural Networks from Scratch""]";"[""Comoros""]"
c3d0e749-3518-488a-856a-480f45892038;Supply Chain & Logistics;Business;Managing the flow of goods from production to consumption;;[];$50K-$130K;Critical post-pandemic importance;;🚚;Medium;High;"[""Supply Chain Management"",""Transportation"",""Analytics"",""Inventory"",""ERP""]";2026-03-09 03:35:36.335462+00;"[""business"",""chain"",""logistics"",""procurement"",""professional"",""services"",""supply"",""supply chain"",""warehousing""]";"[""Logistics Manager"",""Supply Chain Analyst"",""Procurement Manager""]";Professional Services;Transportation & Logistics;"[""Supply Chain Management"",""Operations Management""]";[];50000;;"[""planning"",""Leadership"",""Organization"",""Attention to Detail""]";"[""operations"",""Business"",""Management"",""Productivity"",""Data""]";"[""USA"",""UK"",""Australia"",""Canada""]";"[""Logistics & Supply Chain"",""Professional Services"",""Cold Chain Logistics"",""Logistics - Domestic"",""Logistics - International"",""Maritime Logistics"",""Information Technology"",""Cosmetics""]";"[""Transportation & Logistics"",""E-commerce Logistics""]";"[""Business"",""Logistics & Supply Chain"",""Supply Chain Analytics"",""Logistics Management""]";;"[""Supply Chain & Logistics"",""Supply Chain Analyst"",""Logistics Manager"",""Fashion Merchandiser"",""Compliance Officer"",""Growth Hacker""]";"[""Lean Startup"",""Y Combinator Startup School"",""Introduction to Project Management"",""Excel Skills for Business Specialization"",""Entrepreneurship Essentials"",""Excel Skills for Business"",""How to Start a Startup"",""Disruptive Strategy"",""Negotiation Mastery"",""Strategy & Growth Programs""]";"[""Haiti"",""Benin""]"
e68119e9-8d30-45a5-a5a6-40370e480e3b;UX/UI Design;Design;Designing intuitive and beautiful digital experiences;;[];$55K-$150K;Growing into design leadership;;🎨;Medium;Very High;"[""UX Design"",""User Research"",""Figma"",""Information Architecture"",""Prototyping"",""Visual Design"",""Motion Design"",""UI Design"",""Graphic Design"",""Design Thinking"",""UI/UX Design"",""Design Systems"",""Domain Driven Design"",""Chakra UI""]";2026-03-09 03:35:36.335462+00;"[""UX"",""UI"",""user experience"",""product design"",""interaction""]";"[""UX Designer"",""UI Designer"",""Product Designer"",""UX Researcher""]";Entertainment & Media;UI/UX Design;"[""Graphic Design"",""Interior Design"",""Game Design"",""Fashion Design"",""Industrial Design"",""Communication Design"",""Costume Design"",""Curriculum Design"",""Design Anthropology""]";"[""NID Ahmedabad"",""Middlesex University"",""JNU Delhi""]";85000;;"[""Creativity"",""Attention to Detail""]";"[""Design"",""Art"",""Visuals""]";"[""USA"",""UK"",""Australia""]";"[""Entertainment & Media"",""Interior Design""]";"[""UI/UX Design"",""Architecture & Design""]";"[""Design (UI/UX)"",""Graphic Design"",""Industrial Design"",""Fashion Design"",""Interior Design""]";"[""Graphic Design"",""Fashion Design""]";"[""ASIC Design Engineer"",""Frontend Developer"",""UX Designer""]";"[""Blender 3D Modeling Bootcamp"",""Adobe Illustrator Mega Course"",""Google UX Design Certificate"",""Design Thinking for Innovation"",""Fundamentals of Graphic Design"",""Adobe Photoshop Masterclass"",""Figma UI/UX Design Essentials"",""UX Research Fundamentals"",""Behavioral Design Bootcamp"",""Design Systems with Figma"",""Game Design with Unity"",""Human-Centered Design - IDEO"",""Mobile UX Design""]";
9ed29d96-b155-4a31-81df-2b682f1ac90e;Fragrance Designer;Fragrance Industry;Create perfumes and scent compositions;Blend fragrances, test formulations, study trends, work with brands;[];₹3,00,000-₹15,00,000;Indian fragrance market expanding;Natural and personalized fragrances trending;🌸;Advanced;Niche;"[""Chemistry"",""Olfactory Training"",""Creativity"",""Marketing"",""Quality Control""]";2026-04-04 06:37:36.623731+00;"[""arts"",""creative"",""designer"",""fragrance"",""industry""]";[];Arts & Creative;Beauty & Personal Care;[];[];$50K-$110K;;"[""creativity"",""Creativity"",""Attention to Detail""]";"[""beauty"",""fashion"",""Design"",""Art"",""Visuals""]";"[""USA"",""UK"",""Australia""]";"[""Arts & Creative"",""Information Technology""]";;"[""Fragrance Industry""]";"[""Perfumer / Fragrance Designer"",""Puppeteer / Puppet Designer"",""Sound Designer"",""Industrial Designer"",""Textile Designer"",""UX Designer"",""Costume Designer"",""Prosthetics Designer"",""Toy Designer"",""Interior Designer""]";"[""Fragrance Designer"",""Graphic Designer"",""Interior Designer"",""Behavioral Designer"",""UX Designer"",""Fashion Designer"",""Industrial Designer""]";[];
1d97ac6a-f37e-4ce3-9e35-df4ebd8f96f4;Sound Engineer;Audio Engineering;Manage audio recording, mixing, and production;Set up recording sessions, mix tracks, master audio, manage live events;[];₹3,00,000-₹15,00,000;Podcasting and streaming expanding opportunities;Spatial audio and podcast boom creating new markets;🎧;Intermediate;Stable;"[""Acoustics"",""Live Sound"",""Audio Mixing"",""Music Production"",""DAW Software"",""Caliper""]";2026-04-04 06:37:36.623731+00;[];[];Manufacturing & Industrial;Manufacturing;"[""Cinematography""]";[];$65K-$130K;;"[""precision"",""creativity"",""Creativity"",""Attention to Detail"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving""]";"[""making"",""film"",""arts"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding""]";"[""USA"",""UK"",""Australia"",""India""]";"[""Manufacturing & Industrial"",""Cinema & Theatre""]";;"[""Sound Engineering""]";"[""Agricultural Engineer"",""Sound Designer"",""Data Engineer"",""Biomedical Engineer"",""Robotics Engineer""]";"[""Industrial Engineer"",""Agricultural Engineer"",""Marine Engineer"",""Network Engineer"",""Chemical Engineer"",""Nuclear Engineer"",""Machine Learning Engineer"",""Fire Engineer"",""Mechanical Engineer"",""Site Reliability Engineer"",""DevOps Engineer"",""Electrical Engineer"",""MLOps Engineer"",""Geotechnical Engineer"",""Algorithm Engineer""]";"[""Azure Data Engineer Associate"",""AWS DevOps Engineer Pro"",""Elastic Stack Engineer"",""Linux Foundation Certified Engineer""]";
cdb5d13e-f764-4e16-a534-6e2e307ae1ac;Microbiologist;Science/Healthcare;Studies microorganisms for medical, industrial and environmental applications;;[];₹4,00,000 - ₹15,00,000;Rapid Growth;;🦠;Hard;High;"[""Bacteriology"",""Virology"",""Lab Techniques"",""Microbiology""]";2026-04-07 04:53:38.714603+00;"[""microbiology"",""bacteria"",""viruses"",""lab""]";[];Healthcare & Life Sciences;Biotech;"[""Microbiology"",""Biophysics""]";"[""Middlesex University"",""Jamia Millia Islamia""]";$70,000;;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Healthcare & Life Sciences"",""Genomics""]";"[""Bioplastics""]";"[""Epidemiology"",""Genetics & Genomics"",""Chronobiology""]";;"[""Toxicologist""]";[];
4c9db919-0456-40d0-842e-8f756b5aa2b6;Sports Psychologist;Psychology;Help athletes optimize performance through mental health strategies;;[];₹6,00,000 - ₹22,00,000;Medium;;🧠;advanced;growing;"[""mental health"",""sports science"",""Performance Marketing"",""counseling"",""psychology"",""Rust""]";2026-04-06 06:52:54.166408+00;"[""athlete"",""healthcare"",""life"",""mental training"",""performance"",""psychologist"",""psychology"",""sciences"",""sports"",""sports psychology""]";[];Healthcare & Life Sciences;Mental Health;"[""Sports Science""]";[];$70,000;;"[""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""empathy"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation""]";"[""sports"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""psychology"",""math"",""technology"",""health"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Healthcare & Life Sciences"",""Sports & Fitness"",""Equestrian Sports"",""Information Technology"",""Esports""]";"[""Sports Technology"",""Sports & Recreation"",""Aquatic Sports"",""Combat Sports"",""Sports Management"",""Field Sports""]";"[""Psychology"",""Sports Science"",""Sports Management"",""Orthopedics""]";"[""Sports Psychologist"",""Clinical Psychologist"",""Sports Science & Management""]";"[""Sports Psychologist"",""Clinical Psychologist"",""Psychologist (Research)""]";"[""The Science of Well-Being"",""Introduction to Psychology""]";
90eb0b2e-8051-4cdb-a4b4-b85b3a83f74a;Diplomacy & International Relations;Government;Managing international affairs, policy, and global cooperation;;[];$50K-$130K;Prestigious but competitive;;🌐;Hard;Low-Medium;"[""Writing"",""Languages"",""Protocol"",""Negotiation"",""Geopolitics""]";2026-03-09 03:35:36.335462+00;"[""defense"",""diplomacy"",""foreign policy"",""government"",""international"",""international relations"",""relations""]";"[""Diplomat"",""Foreign Service Officer"",""Policy Analyst""]";Government & Defense;Security Services;"[""International Relations"",""Diplomacy"",""International Law""]";"[""Florida International University"",""Narsee Monjee Institute"",""Case Western Reserve University"",""Northwestern University Qatar""]";85000;;"[""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""Leadership"",""service"",""precision"",""negotiation"",""empathy"",""planning"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""creativity"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""policy"",""risk"",""law"",""property"",""psychology"",""engineering"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Government & Defense"",""International Schools"",""Logistics - International"",""Information Technology""]";;"[""Government"",""Diplomacy & International Relations"",""International Business"",""Translation Studies"",""Mass Communication"",""Communications & PR"",""Comparative Literature""]";;"[""Diplomacy & International Relations"",""Intelligence Analyst"",""Diplomat""]";[];"[""Eswatini"",""Croatia"",""Iceland"",""Kiribati"",""Latvia"",""Belarus""]"
