id;name;continent;description;gdp_rank;population;official_languages;demand_level;avg_salary_usd;growth_trajectory;icon_emoji;keywords;top_industries;top_sectors;top_domains;top_careers;top_job_roles;top_skills;top_subjects;top_universities;top_courses;soft_skills_in_demand;interests;created_at
b6a9e23c-fd6d-458d-acf2-0009493b7c69;Ireland;Europe;An island country in the North Atlantic.;34;5,000,000;"[""Irish"",""English""]";High;60000;Rapid;🇮🇪;"[""technology"",""pharmaceuticals"",""finance"",""medical devices"",""agriculture""]";"[""Technology"",""Pharmaceuticals"",""Financial Services"",""Medical Devices"",""Food and Beverage""]";"[""IT Services"",""Biotechnology"",""Fintech"",""Manufacturing"",""Life Sciences""]";"[""Computer Science"",""Biotechnology"",""Finance"",""Business Administration"",""Law""]";"[""Financial Analyst"",""Biomedical Engineer"",""Data Scientist"",""Marketing Manager"",""Software Developer""]";"[""Developer"",""Analyst"",""Manager"",""Engineer"",""Specialist""]";"[""Biotechnology"",""Programming"",""Irish Language"",""Cloud Computing"",""Data Analysis""]";"[""Computer Science"",""Biotechnology"",""Finance"",""Business"",""Law""]";"[""Dublin City University"",""University College Dublin"",""Trinity College Dublin"",""National University of Ireland Galway"",""University College Cork""]";"[""Computer Science"",""Biotechnology"",""Finance"",""Business Analytics"",""Law""]";"[""Adaptability"",""Communication"",""Problem-Solving"",""Teamwork"",""Analytical Skills""]";"[""Tech Hub"",""Pharmaceutical Research"",""Financial Innovation"",""Medical Technology"",""European Market Access""]";2026-04-14 04:56:48.258148+00
a81221a6-c491-4b80-89c9-7d1c537ed94b;Austria;Europe;A landlocked country in the southern part of Central Europe.;31;8,917,205;"[""German""]";High;50000;Stable;🇦🇹;"[""tourism"",""manufacturing"",""alpine technology"",""services"",""renewable energy""]";"[""Tourism"",""Manufacturing"",""Machinery"",""Automotive Parts"",""Renewable Energy"",""Automotive""]";"[""Services"",""Manufacturing"",""Construction"",""Technology"",""Energy""]";"[""Mechanical Engineering"",""Business Administration"",""Computer Science"",""Tourism Management"",""Environmental Engineering""]";"[""Project Manager"",""Tourism Manager"",""Accountant"",""Mechanical Engineer"",""Software Developer""]";"[""Engineer"",""Manager"",""Developer"",""Analyst"",""Specialist""]";"[""German Language"",""Sustainability"",""Mechanical Engineering"",""Tourism Management"",""Quality Control""]";"[""Tourism"",""Business"",""Engineering"",""Economics"",""Computer Science""]";"[""Technical University of Vienna"",""University of Innsbruck"",""University of Vienna"",""University of Graz"",""Vienna University of Economics and Business""]";"[""Tourism Management"",""Mechanical Engineering"",""Business Administration"",""Computer Science"",""Economics""]";"[""Customer Service"",""Problem-Solving"",""Teamwork"",""Adaptability"",""Communication""]";"[""Tourism"",""High-Quality Manufacturing"",""Alpine Technology"",""Sustainable Energy"",""European Markets""]";2026-04-14 04:56:42.761043+00
b19b4a0f-d45b-49c0-a597-dac27e991274;Ghana;Africa;A country in West Africa.;75;31,500,000;"[""English""]";Medium;23000;Moderate;🇬🇭;"[""gold production"",""cocoa"",""growing economy"",""tech sector""]";"[""Mining"",""Agriculture"",""Information Technology"",""Telecommunications""]";"[""Resources"",""Agribusiness"",""Services"",""Technology""]";"[""Computer Science"",""Information Technology"",""Business Administration"",""Mining Engineering"",""Economics""]";"[""IT Support Specialist"",""Mining Engineer"",""Digital Marketer"",""Software Developer"",""Accountant""]";"[""Developer"",""Specialist"",""Analyst"",""Engineer""]";"[""Adaptability"",""Problem-Solving"",""Communication"",""Digital Skills"",""Sales""]";"[""Computer Science"",""Information Technology"",""Business"",""Engineering"",""Economics""]";"[""University of Ghana"",""University of Cape Coast"",""Kwame Nkrumah University of Science and Technology""]";"[""Computer Science"",""Information Technology"",""Business Administration"",""Engineering""]";"[""Teamwork"",""Adaptability"",""Communication"",""Problem-Solving""]";"[""Technology"",""Mining"",""Agriculture"",""Telecommunications""]";2026-04-14 04:56:54.700063+00
c5586eaf-5b3c-499d-b52a-84bc056fcde0;United States;North America;A federal republic in North America, composed of 50 states, a federal district, and several territories.;1;331,002,651;"[""English""]";High;65000;Stable;🇺🇸;"[""technology"",""innovation"",""finance"",""economy"",""diversity""]";"[""Technology"",""Healthcare"",""Finance"",""Retail"",""Manufacturing"",""Courier Services"",""Chemical & Materials""]";"[""Information Technology"",""Biotechnology"",""Financial Services"",""E-commerce"",""Automotive""]";"[""Software Development"",""Data Science"",""Artificial Intelligence"",""Biomedical Engineering"",""Business Administration"",""Translation Studies""]";"[""Software Engineer"",""Registered Nurse"",""Financial Analyst"",""Data Scientist"",""Marketing Manager""]";"[""Developer"",""Analyst"",""Manager"",""Engineer"",""Consultant""]";"[""Project Management"",""Programming Languages"",""Communication"",""Cloud Computing"",""Data Analysis"",""CFD Simulation""]";"[""Computer Science"",""Business Administration"",""Engineering"",""Economics"",""Health Sciences""]";"[""Cornell University"",""New York University"",""Yale University"",""University of Southern California"",""University of Chicago"",""University of Wisconsin-Madison"",""Princeton University"",""University of Virginia"",""Washington University in St. Louis"",""Georgia Institute of Technology"",""Massachusetts Institute of Technology"",""University of California, Berkeley"",""Northwestern University"",""Brown University"",""Vanderbilt University"",""Johns Hopkins University"",""University of Illinois Urbana-Champaign"",""University of Washington"",""University of Michigan"",""California Institute of Technology"",""University of Pennsylvania"",""Duke University"",""UCLA"",""Columbia University"",""Carnegie Mellon University"",""Harvard University"",""Stanford University"",""Rice University"",""UC Berkeley"",""MIT""]";"[""Computer Science"",""MBA"",""Data Science"",""Electrical Engineering"",""Biotechnology"",""Algorithms Specialization - Stanford""]";"[""Problem-Solving"",""Teamwork"",""Communication"",""Adaptability"",""Critical Thinking""]";"[""Tech Innovations"",""Financial Markets"",""Healthcare Advancement"",""Sustainability"",""Startups""]";2026-04-14 04:56:35.834152+00
be2b4cda-b50f-4a28-bbef-3a93eb128519;Norway;Europe;A Nordic country in Northern Europe.;26;5,379,475;"[""Norwegian""]";High;70000;Stable;🇳🇴;"[""oil and gas"",""energy"",""maritime"",""technology"",""sustainability""]";"[""Oil and Gas"",""Renewable Energy"",""Maritime"",""Technology"",""Fisheries""]";"[""Energy"",""Technology"",""Shipping"",""Aquaculture"",""Manufacturing""]";"[""Petroleum Engineering"",""Mechanical Engineering"",""Computer Science"",""Environmental Science"",""Business Administration"",""Marine Biology""]";"[""Software Engineer"",""Project Manager"",""Naval Architect"",""Data Scientist"",""Petroleum Engineer"",""Marine Biologist""]";"[""Engineer"",""Analyst"",""Manager"",""Specialist"",""Consultant""]";"[""Renewable Energy Technologies"",""Project Management"",""Petroleum Engineering"",""Norwegian Language"",""Data Analysis""]";"[""Engineering"",""Petroleum Studies"",""Environmental Science"",""Computer Science"",""Economics""]";"[""University of Bergen"",""NHH Norwegian School of Economics"",""University of Tromsø"",""Norwegian University of Science and Technology (NTNU)"",""University of Oslo""]";"[""Petroleum Engineering"",""Mechanical Engineering"",""Computer Science"",""Environmental Science"",""Business Administration""]";"[""Problem-Solving"",""Teamwork"",""Adaptability"",""Communication"",""Innovation""]";"[""Energy Sector"",""Sustainable Technologies"",""Maritime Industry"",""Digitalization"",""Arctic Development""]";2026-04-14 04:56:41.433739+00
ca70344f-2518-4adf-ba80-4f3b638270a5;Australia;Oceania;A sovereign country comprising the Commonwealth of Australia, a continental landmass comprising the state of the mainland of the Australian continent.;13;25,788,215;"[""English""]";Medium;55000;Moderate;🇦🇺;"[""mining"",""agriculture"",""finance"",""education"",""tourism""]";"[""Mining"",""Agriculture"",""Finance"",""Education"",""Tourism""]";"[""Resources"",""Financial Services"",""Healthcare"",""Education"",""Construction""]";"[""Mining Engineering"",""Finance"",""Business Administration"",""Economics"",""Environmental Science""]";"[""Project Manager"",""Financial Advisor"",""Accountant"",""Data Analyst"",""Mining Engineer""]";"[""Engineer"",""Analyst"",""Manager"",""Accountant"",""Consultant""]";"[""Data Analytics"",""Problem-Solving"",""Financial Analysis"",""Project Management"",""Communication""]";"[""Business"",""Economics"",""Finance"",""Engineering"",""Computer Science""]";"[""Monash University"",""University of New South Wales"",""Australian National University"",""University of Sydney"",""University of Melbourne""]";"[""Commerce"",""Economics"",""Finance"",""Engineering"",""Computer Science""]";"[""Problem-Solving"",""Teamwork"",""Communication"",""Adaptability"",""Leadership""]";"[""Resource Extraction"",""Financial Markets"",""Education Services"",""Tourism"",""Environmental Sustainability""]";2026-04-14 04:56:37.380989+00
c93515df-bcd1-426b-9596-43eff485e625;Romania;Europe;A country located in Southeastern Europe.;52;19,000,000;"[""Romanian""]";Medium;35000;Moderate;🇷🇴;"[""tech growth"",""outsourcing"",""manufacturing"",""agriculture""]";"[""Information Technology"",""Automotive"",""Manufacturing"",""Agriculture""]";"[""IT Services"",""Automotive Industry"",""Manufacturing"",""Agribusiness"",""Software Development""]";"[""Computer Science"",""Software Development"",""Business Administration"",""Automotive Engineering"",""Mechanical Engineering"",""Electrical Engineering"",""Economics""]";"[""Automotive Engineer"",""IT Consultant"",""Software Developer"",""Business Analyst"",""Accountant""]";"[""Developer"",""Engineer"",""Analyst"",""Manager""]";"[""Problem-Solving"",""Programming"",""Communication"",""Digital Skills"",""Sales""]";"[""Computer Science"",""Software Engineering"",""Business"",""Automotive Engineering"",""Economics""]";"[""University of Bucharest"",""Babeș-Bolyai University"",""Polytechnic University of Bucharest"",""Erasmus University Rotterdam""]";"[""Computer Science"",""Software Engineering"",""Business Administration"",""Automotive Engineering""]";"[""Teamwork"",""Adaptability"",""Communication"",""Problem-Solving""]";"[""IT"",""Automotive"",""Manufacturing"",""Business Services""]";2026-04-14 04:56:56.40376+00
ce02171a-0937-4111-95cd-a43a1e3522c8;Morocco;Africa;A North African country that stretches from the Atlantic Ocean to the Atlas Mountains.;65;36,471,769;"[""Arabic"",""Tamazight""]";Low;7000;Developing;🇲🇦;"[""tourism"",""agriculture"",""automotive"",""textiles"","" phosphates""]";"[""Tourism"",""Agriculture"",""Automotive"",""Textiles"",""Phosphates""]";"[""Services"",""Agribusiness"",""Manufacturing"",""Mining"",""Construction""]";"[""Business Administration"",""Agricultural Engineering"",""Mechanical Engineering"",""Computer Science"",""Tourism Management"",""Automotive Engineering""]";"[""Agricultural Engineer"",""Tourism Manager"",""Accountant"",""Automotive Technician"",""Software Developer""]";"[""Manager"",""Engineer"",""Technician"",""Developer"",""Specialist""]";"[""Tourism Management"",""French Language"",""Agriculture"",""Sales"",""Arabic Language""]";"[""Tourism"",""Agriculture"",""Business"",""Engineering"",""Computer Science""]";"[""Sultan Moulay Slimane University"",""Mohammed V University of Rabat"",""Cadi Ayyad University"",""Hassan II University of Casablanca"",""Al Akhawayn University""]";"[""Tourism Management"",""Business Administration"",""Computer Science"",""Mechanical Engineering"",""Agriculture""]";"[""Customer Service"",""Adaptability"",""Problem-Solving"",""Communication"",""Teamwork""]";"[""Tourism Sector"",""Agricultural Exports"",""Automotive Manufacturing"",""Renewable Energy"",""Regional Connectivity""]";2026-04-14 04:56:48.068671+00
ebd28448-e1b9-499c-80be-2d4539fe9201;Nigeria;Africa;A sovereign country in West Africa.;27;213,400,000;"[""English""]";Medium;25000;Moderate;🇳🇬;"[""most populous"",""oil producer"",""growing economy"",""tech hub""]";"[""Oil and Gas"",""Agriculture"",""Telecommunications"",""Finance""]";"[""Energy"",""Services"",""Agriculture"",""Manufacturing""]";"[""Petroleum Engineering"",""Information Technology"",""Finance"",""Business Administration""]";"[""Financial Analyst"",""Marketing Manager"",""Software Developer"",""Petroleum Engineer""]";"[""Manager"",""Engineer"",""Analyst"",""Consultant""]";"[""Problem-Solving"",""Analytical Skills"",""Communication"",""Digital Skills"",""Digital Marketing""]";"[""Engineering"",""Computer Science"",""Business"",""Economics""]";"[""University of Lagos"",""University of Ibadan"",""Obafemi Awolowo University""]";"[""Petroleum Engineering"",""Computer Science"",""Business Administration"",""Economics""]";"[""Adaptability"",""Teamwork"",""Communication"",""Problem-Solving""]";"[""Technology"",""Finance"",""Oil and Gas"",""Entrepreneurship""]";2026-04-14 04:56:49.962901+00
d5bec2f9-04d1-4070-b4db-3eaf44cce2dc;Australia;Oceania;A country comprising the mainland of the Australian continent.;13;26,000,000;"[""English""]";High;70000;Stable;🇦🇺;"[""natural resources"",""mining"",""agriculture"",""tech growth""]";"[""Mining"",""Agriculture"",""Information Technology"",""Finance""]";"[""Resources"",""Agribusiness"",""IT Services"",""Financial Services"",""Education""]";"[""Mining Engineering"",""Computer Science"",""Business Administration"",""Agricultural Science"",""Environmental Science"",""Economics"",""Translation Studies""]";"[""Financial Analyst"",""Data Analyst"",""Mining Engineer"",""Software Developer"",""Accountant""]";"[""Engineer"",""Developer"",""Analyst"",""Manager"",""Accountant""]";"[""Problem-Solving"",""Technical Skills"",""Analytical Skills"",""Communication"",""Project Management"",""Financial Analysis""]";"[""Mining Engineering"",""Computer Science"",""Business"",""Agricultural Science"",""Finance""]";"[""Monash University"",""University of New South Wales"",""Australian National University"",""University of Sydney"",""University of Melbourne""]";"[""Mining Engineering"",""Computer Science"",""Business Administration"",""Agricultural Science"",""Introduction to Data Analysis Using Excel"",""Excel Skills for Business Specialization"",""The Science of Well-Being""]";"[""Teamwork"",""Adaptability"",""Communication"",""Problem-Solving""]";"[""Mining"",""Agriculture"",""Technology"",""Finance""]";2026-04-14 04:56:59.378685+00
d2a55520-c3e7-4df4-b719-93b423291bfc;Czech Republic;Europe;A country in Central Europe.;50;10,516,707;"[""Czech""]";High;35000;Stable;🇨🇿;"[""automotive"",""manufacturing"",""technology"",""engineering"",""tourism""]";"[""Automotive"",""Manufacturing"",""Electronics"",""Engineering"",""Information Technology""]";"[""Automotive Manufacturing"",""High-Tech Manufacturing"",""IT Services"",""Energy"",""Construction""]";"[""Mechanical Engineering"",""Electrical Engineering"",""Computer Science"",""Business Administration"",""Economics""]";"[""Project Manager"",""Quality Inspector"",""Mechanical Engineer"",""Automotive Technician"",""Software Developer""]";"[""Engineer"",""Technician"",""Developer"",""Manager"",""Specialist""]";"[""Programming"",""Automotive Industry"",""Mechanical Engineering"",""Czech Language"",""Quality Control""]";"[""Engineering"",""Business"",""Computer Science"",""Economics"",""Physics""]";"[""Czech Technical University in Prague"",""Charles University"",""Brno University of Technology"",""Masaryk University"",""University of Chemistry and Technology, Prague""]";"[""Mechanical Engineering"",""Automotive Engineering"",""Computer Science"",""Business Administration"",""Economics""]";"[""Technical Proficiency"",""Problem-Solving"",""Teamwork"",""Adaptability"",""Attention to Detail""]";"[""Automotive Manufacturing"",""Engineering Excellence"",""Technology Development"",""Tourism"",""EU Integration""]";2026-04-14 04:56:44.657622+00
