id;name;description;icon_emoji;keywords;created_at;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_sectors;related_domains;related_careers;related_job_roles;related_skills;related_subjects;related_universities;related_courses;related_countries
de0eeed7-b1dd-45f6-9089-3007f9b2e16c;Eye Care;;🏭;[];2026-04-27 04:20:04.488691+00;High;$80,000;Diverse specialization opportunities;"[""empathy"",""service"",""analytical"",""Numeracy"",""Attention to Detail"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""discipline"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Organization"",""planning"",""negotiation"",""problem-solving""]";"[""medicine"",""health"",""policy"",""psychology"",""risk"",""Finance"",""Business"",""Accounting"",""law"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""math"",""technology"",""animals"",""Data"",""Technology"",""Programming"",""Computers"",""Data Science"",""AI""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Body Care"",""Emergency Care"",""Beauty & Personal Care"",""Veterinary & Animal Care"",""Aging Care""]";;;;"[""Nursing & Patient Care""]";;;;
ce28d0fe-3c9f-40f5-8738-aa49af4f8d3b;Luxury Goods;;🏭;[];2026-04-27 04:20:04.488691+00;High;$65,000;Steady;"[""service"",""creativity"",""Creativity"",""Attention to Detail"",""planning"",""design""]";"[""shopping"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""engineering"",""beauty"",""home"",""Aerospace"",""Automotive"",""Luxury"",""Technology"",""Tourism""]";"[""USA"",""UK"",""India"",""Australia"",""France""]";"[""Retail & Consumer Goods"",""Luxury & Premium"",""Furniture & Home Goods"",""Bridal Industry"",""Bakery & Confectionery""]";"[""Floristry"",""Art History""]";"[""Goldsmith"",""Product Manager"",""Milliner"",""Makeup Artist"",""Sommelier""]";"[""Product Manager"",""Interior Designer"",""Copywriter"",""Art Director"",""Fashion Merchandiser""]";"[""Color Theory"",""AutoCAD""]";"[""Geometry"",""Critical Theory"",""Decision Theory"",""Contemporary Art"",""Architectural History""]";"[""Goldsmiths University of London""]";"[""Google UX Design Certificate"",""Google Digital Marketing Certificate"",""SEO Mastery 2024"",""Negotiation Mastery"",""Public Speaking Mastery"",""Content Marketing Mastery""]";"[""France""]"
eb40200a-1a5a-417f-9304-e8addd51086e;Live Events;;🏭;[];2026-04-27 04:20:04.488691+00;High;$35K-$150K+;Diverse revenue streams;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""Communication"",""analytical"",""Leadership"",""Organization"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""negotiation"",""service"",""problem-solving"",""Logical Thinking"",""innovation"",""safety"",""Analytical Skills""]";"[""music"",""arts"",""film"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""media"",""engineering"",""design"",""art"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT"",""Marketing"",""Business"",""Online"",""marketing"",""content"",""business"",""Management""]";"[""USA"",""UK"",""Australia"",""Germany"",""India"",""Canada""]";"[""Event Management"",""Arts & Creative"",""Arts & Culture"",""Fine Arts"",""Sports & Recreation""]";"[""Event Management"",""Performing Arts"",""Content Creation & Media"",""Hospitality Management"",""Project Management""]";"[""Event Manager"",""Film & Entertainment""]";"[""Event Manager""]";"[""Event Sourcing"",""Discrete Event Simulation"",""Project Management"",""Content Writing"",""Content Strategy"",""Time Management"",""Product Management""]";"[""Performing Arts"",""Fine Arts"",""Management"",""Visual Arts"",""Brand Management"",""Operations Management""]";"[""Banaras Hindu University""]";"[""Music Production with Ableton Live""]";
5ca8a6de-55b6-47c5-a726-9f9c5fdab463;Fashion Retail;;🏭;[];2026-04-27 04:20:04.488691+00;Medium;95000;Steady;"[""creativity"",""Creativity"",""Attention to Detail"",""Communication"",""service"",""negotiation"",""Leadership"",""Organization"",""analytical"",""Numeracy"",""precision"",""safety"",""planning"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""innovation"",""patience"",""empathy"",""Analytical Skills"",""public health"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking""]";"[""fashion"",""Design"",""Art"",""Visuals"",""marketing"",""content"",""media"",""Marketing"",""Business"",""Online"",""business"",""shopping"",""property"",""Management"",""Productivity"",""Data"",""finance"",""Finance"",""Accounting"",""Numbers"",""geology"",""operations"",""beauty"",""design""]";"[""USA"",""UK"",""Australia"",""India"",""Canada"",""Germany""]";"[""Experiential Retail"",""Retail & Consumer Goods"",""Convenience Retail"",""Fashion Tech"",""Circular Fashion"",""Sustainable Fashion"",""Fashion & Textiles""]";;"[""Fashion Design""]";;;"[""Fashion Design""]";"[""Goldsmiths University of London""]";;
26e0f99c-7328-4a64-9032-0e30ca3d8173;Data Analytics;;🏭;[];2026-04-27 04:20:04.488691+00;Very High;$110,000;Stable Growth;"[""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""precision"",""planning"",""negotiation"",""problem-solving"",""empathy"",""safety"",""service""]";"[""math"",""technology"",""Data"",""Technology"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food"",""making"",""engineering"",""property""]";"[""USA"",""UK"",""Canada"",""Australia"",""Germany"",""India""]";"[""Data Science & Analytics"",""Data Centers""]";"[""Geoinformatics""]";"[""Data Scientist"",""Data Engineer"",""Data Science""]";;"[""Data Analysis"",""Crash Analytics"",""Data Visualization"",""CoreData"",""Dagster"",""Delta Lake"",""Anchor (Solana)""]";"[""Data Science"",""Data Structures"",""Business Analytics""]";"[""ISI Kolkata""]";"[""Data Engineering with Snowflake"",""Product Analytics with Mixpanel"",""Introduction to Data Analysis Using Excel"",""Advanced Data Science with IBM"",""Applied Data Science with Python"",""Azure Data Engineer Associate"",""Google Data Analytics Certificate"",""Data Science: [University Name] Course"",""Data Visualization with Tableau"",""SQL for Data Analysis"",""Python for Data Science"",""Power BI for Business Analytics"",""Data Storytelling Bootcamp"",""Data Structures & Algorithms in Python"",""PySpark for Big Data"",""Introduction to Probability and Data"",""JavaScript Algorithms & Data Structures"",""IBM Data Science Professional Certificate"",""Hadoop & Big Data"",""Business Analytics with Excel""]";"[""Antigua and Barbuda""]"
f98bf264-05ab-4b3d-af21-afdbd6e3fa0a;E-commerce Marketplaces;;🏭;[];2026-04-27 04:20:04.488691+00;High;50000;Critical post-pandemic importance;"[""planning"",""Leadership"",""Organization"",""Attention to Detail"",""service"",""analytical"",""Numeracy"",""precision""]";"[""operations"",""Business"",""Management"",""Productivity"",""Data"",""business"",""finance"",""Finance"",""Accounting"",""Numbers"",""policy"",""risk"",""law""]";"[""USA"",""UK"",""Australia"",""Canada""]";"[""E-commerce Logistics"",""Market Research"",""Retail & Consumer Goods"",""Direct-to-Consumer"",""Customer Experience""]";"[""E-Commerce"",""Digital Marketing"",""Mass Communication"",""Computer Science"",""Communications & PR"",""Human-Computer Interaction""]";"[""Digital Marketer"",""Marketing & Advertising"",""Copywriter"",""Data Science"",""Product Manager"",""Product Management"",""Accounting & Finance"",""Artificial Intelligence""]";"[""Growth Marketer"",""Field Marketing Manager"",""Marketing Operations Manager"",""Customer Success Manager"",""Fashion Merchandiser"",""Copywriter"",""Brand Manager"",""Product Manager""]";"[""Performance Marketing"",""Email Marketing"",""Digital Marketing"",""Social Media Marketing"",""Sales"",""Copywriting"",""Content Writing"",""Content Strategy"",""Sales & Negotiation"",""Product Management""]";"[""Marketing"",""Computer Science"",""Journalism & Mass Communication"",""Consumer Behavior"",""Finance"",""Data Science""]";;"[""Content Marketing Mastery"",""Introduction to Digital Marketing"",""Google Digital Marketing Certificate"",""Meta Social Media Marketing Certificate"",""HubSpot Inbound Marketing Certification"",""Hootsuite Social Marketing Certification"",""Salesforce Administrator""]";
72724b26-8db9-4d5d-9d4e-735a0fe2f061;Chemical Manufacturing;;🏭;[];2026-04-27 04:20:04.488691+00;High;$65K-$130K;Steady;"[""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""empathy"",""communication"",""engineering"",""Technical Aptitude"",""Leadership"",""Organization"",""Collaboration"",""research"",""analytical"",""Analytical Thinking""]";"[""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""UK"",""Australia"",""India"",""Germany"",""Canada""]";"[""Auto Manufacturing"",""Chemical Recycling"",""Manufacturing"",""Bicycle Manufacturing""]";;;;;"[""Chemical Reaction Engineering"",""Manufacturing"",""Chemical Engineering""]";;;
dc627d9a-8ffb-4033-9153-7187063b0c8c;Gas Utilities;;🏭;[];2026-04-27 04:20:04.488691+00;High;$95,000;Transforming;"[""safety""]";"[""energy""]";"[""USA"",""Germany"",""UK""]";"[""Energy & Utilities"",""Mining & Resources"",""Environmental Services""]";"[""Sustainability & ESG"",""Energy & Renewables"",""Geology & Earth Sciences"",""Water Resources Engineering""]";"[""Electrician""]";"[""HVAC Technician"",""Petroleum Engineer""]";;"[""Earth Sciences"",""Electrical Machines"",""Atmospheric Sciences""]";;"[""Introduction to Sustainability"",""Climate Change Solutions""]";
4b82e064-1010-4a1b-bec2-881c4273cd6c;Online Gaming;;🏭;[];2026-04-27 04:20:04.488691+00;High;$55K-$140K;Massive entertainment industry;"[""problem-solving"",""Problem Solving"",""Attention to Detail"",""Collaboration"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""Technical Aptitude"",""Curiosity""]";"[""technology"",""coding"",""Technology"",""Mobile Apps"",""Programming"",""Web Development"",""Coding"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health""]";"[""USA"",""India"",""UK"",""Canada"",""Germany"",""Australia""]";"[""Esports & Competitive Gaming"",""Online Learning"",""AI Tooling"",""Advertising"",""Cloud Computing"",""Esports Coaching""]";"[""Software Engineering"",""Advertising"",""Cloud Computing"",""Game Development"",""Digital Marketing"",""Quantum Computing""]";"[""Software Engineering"",""Game Development"",""Quantum Computing"",""Cloud Computing & DevOps""]";"[""Mobile Game Developer"",""Game Producer"",""Game Developer"",""QA Engineer"",""DevOps Engineer""]";"[""LLM Fine-tuning"",""Machine Learning"",""3D Modeling"",""Storytelling"",""R Programming"",""Python Programming"",""3D Modeling & Animation"",""Video Editing"",""Deep Learning"",""Growth Hacking""]";"[""Software Engineering"",""Marketing"",""Game Design"",""Operating Systems"",""Business Administration"",""Cinematography""]";;"[""Machine Learning"",""Machine Learning - Andrew Ng"",""Machine Learning by Andrew Ng"",""Songwriting"",""Storytelling for Influence"",""Blender 3D Modeling Bootcamp""]";
10ed0820-65c5-4540-9c24-85e59a119301;Food Delivery;;🏭;[];2026-04-27 04:20:04.488691+00;high;$45K-$95K;Strong Growth;"[""patience"",""innovation"",""safety"",""analytical"",""systems thinking"",""Analytical Skills"",""Problem Solving"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""research"",""empathy"",""creativity"",""Communication"",""Attention to Detail"",""Organization"",""discipline"",""precision"",""planning"",""negotiation"",""problem-solving""]";"[""food"",""environment"",""geology"",""ocean"",""math"",""technology"",""Environment"",""Sustainability"",""Technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""biology"",""animals"",""arts"",""Science"",""Mathematics"",""Visuals"",""Productivity""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Food Tech"",""Drone Delivery"",""Agriculture & Food"",""Food Technology"",""Bakery & Confectionery""]";;"[""Food Scientist""]";;"[""Celery""]";;;"[""Stanford Introduction to Food and Health""]";
5e572d8f-5c96-4ef9-9c93-82dacc786776;Agritech;;🏭;[];2026-04-27 04:20:04.488691+00;High;$60,000;Strong Growth;"[""patience"",""service"",""innovation"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""systems thinking"",""safety"",""Analytical Skills""]";"[""food"",""nature"",""travel"",""space"",""science"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Agriculture & Food"",""Agricultural Biotech"",""Biotech"",""Food Tech"",""Food Technology""]";"[""Agritourism"",""Agriculture & Farming"",""Apiculture"",""Sustainable Agriculture"",""Biotechnology"",""Food Technology"",""Nutrition & Dietetics""]";"[""Agricultural Engineer"",""Biotechnology"",""Nutritionist"",""Mechanical Engineering""]";"[""Agricultural Engineer"",""Agricultural Scientist"",""Nutritionist"",""Mechanical Engineer""]";"[""Research & Development"",""Mechanical Engineering""]";"[""Agroecology"",""Nutrition"",""Nutrition & Dietetics"",""Mechanical Engineering""]";;"[""Neural Networks from Scratch""]";
9661686d-9828-425b-b0b9-7cc04f0679ae;Consulting - Management;;🏭;[];2026-04-27 04:20:04.488691+00;High;$110,000;Rapid Growth;"[""innovation"",""analytical"",""systems thinking"",""Analytical Skills"",""Problem Solving"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""safety"",""outdoors"",""public health"",""empathy""]";"[""environment"",""math"",""technology"",""Environment"",""Sustainability"",""Technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""energy"",""ocean"",""nature"",""geology"",""animals"",""business""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Environmental Consulting"",""Crisis Management"",""Wealth Management"",""Investment Banking"",""Career Coaching"",""Corporate Training""]";"[""Product Management"",""Project Management"",""Cloud Computing"",""Digital Marketing"",""Banking & Insurance"",""Advertising"",""Communications & PR""]";"[""Product Management"",""Renewable Energy Consultant"",""Product Manager"",""Marketing & Advertising"",""Economist""]";"[""Investment Manager"",""Product Manager"",""Project Manager"",""Investment Analyst"",""Investment Banker""]";"[""Project Management"",""Product Management"",""Investment Analysis"",""Agile Coaching"",""Executive Coaching"",""Problem Solving"",""Design Thinking"",""Public Speaking"",""Critical Thinking"",""Brand Storytelling""]";"[""Management"",""Brand Management"",""Operations Management"",""Marketing"",""Consumer Behavior"",""Industrial Engineering""]";"[""Goa Institute of Management""]";"[""AI Product Management - Duke"",""Foundations of Product Management"",""Product Management Fundamentals"",""Introduction to Project Management"",""Google Project Management Certificate"",""Google Digital Marketing Certificate""]";"[""Botswana""]"
