id;name;description;industry_id;industry_name;icon_emoji;keywords;created_at;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_sectors;related_domains;related_careers;related_job_roles;related_skills;related_subjects;related_universities;related_courses;related_countries;related_industries
0ae5501e-5d23-4e2d-9f23-620d1b06eede;Digital Content & Social Media;Content creation and social media marketing;;Entertainment & Media;📲;"[""social media"",""content creation"",""influencer""]";2026-04-13 17:01:27.211001+00;High;$35K-$65K;Stable Growth;"[""Communication"",""Creativity"",""creativity"",""analytical"",""Leadership"",""Organization"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving""]";"[""Marketing"",""Business"",""Online"",""media"",""marketing"",""content"",""business"",""Management"",""Productivity"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""engineering"",""design"",""art"",""arts""]";"[""USA"",""UK"",""India"",""Australia"",""Canada"",""Germany""]";"[""Media & Entertainment"",""Digital Therapeutics"",""Content Moderation""]";"[""Content Creation & Media"",""Social Media Management"",""Digital Marketing"",""Digital Forensics"",""Social Work""]";"[""Digital Marketer"",""Journalism & Media"",""Social Work""]";"[""Content Strategist"",""Digital Twin Engineer"",""Social Worker""]";"[""Social Media Marketing"",""Digital Marketing"",""Content Strategy"",""Content Writing"",""Photography"",""Video Production"",""Graphic Design"",""DialogFlow""]";"[""Digital Forensics""]";"[""Concordia University"",""Jamia Millia Islamia""]";"[""Meta Social Media Marketing Certificate"",""Introduction to Digital Marketing"",""Google Digital Marketing Certificate"",""Hootsuite Social Marketing Certification"",""Content Marketing Mastery"",""Digital Forensics Essentials"",""Google Cloud Digital Leader""]";"[""Cambodia"",""Estonia"",""Latvia""]";"[""Creator Economy"",""Entertainment & Media"",""Digital Marketing"",""Digital Payments"",""Non-Profit & Social Impact"",""Media Buying"",""News Media"",""IT Services"",""AR/VR & Metaverse""]"
37f3a2cf-00e9-4f8f-aa1e-07ce6b1a43b3;Data Centers;;;Data Analytics;📊;[];2026-04-27 04:20:23.971159+00;Very High;$110,000;Stable Growth;"[""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Logical Thinking"",""precision"",""Attention to Detail"",""Organization"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""planning"",""negotiation"",""problem-solving""]";"[""math"",""technology"",""Data Science"",""AI"",""Technology"",""Data"",""Business"",""Visuals"",""Mathematics"",""Science"",""making"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Data Science & Analytics""]";"[""Data Science & Analytics"",""Data Engineering""]";"[""Data Engineer"",""Data Scientist"",""Data Science""]";"[""Data Engineer"",""Data Scientist"",""Data Engineer - Streaming"",""Healthcare Data Analyst""]";"[""Data Analysis"",""Data Visualization"",""CoreData"",""Dagster"",""Delta Lake"",""Cloudflare Workers""]";"[""Data Structures"",""Data Science""]";"[""Tsinghua University"",""ISI Kolkata""]";"[""Applied Data Science with Python"",""Azure Data Engineer Associate"",""Data Engineering with Snowflake"",""Data Storytelling Bootcamp"",""Hadoop & Big Data"",""JavaScript Algorithms & Data Structures"",""PySpark for Big Data"",""Python for Data Science"",""Introduction to Data Analysis Using Excel"",""IBM Data Science Professional Certificate"",""SQL for Data Analysis"",""Advanced Data Science with IBM"",""Data Visualization with Tableau"",""Data Structures & Algorithms in Python"",""Google Data Analytics Certificate"",""Data Science: [University Name] Course"",""Introduction to Probability and Data""]";;"[""Data Analytics"",""Data Science & Analytics"",""Internet of Things""]"
f38f1448-ef1b-4986-a06a-0b01bcb5ea14;Data Science & Analytics;Extracting insights from data using statistical and computational methods;;Information Technology;📊;"[""data"",""analytics"",""statistics"",""big data""]";2026-04-13 17:01:27.211001+00;Very High;$110,000;High;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""empathy""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Data Centers""]";"[""Data Science & Analytics"",""Actuarial Science"",""Computer Science"",""Data Engineering"",""Supply Chain Analytics"",""Forensic Science"",""Library Science"",""Space Science"",""Cognitive Science"",""Materials Science"",""Statistics"",""Mathematics"",""Geoinformatics""]";"[""Data Science"",""Data Engineer"",""Data Scientist"",""Sports Science & Management"",""Environmental Science"",""Veterinary Science""]";"[""Data Engineer"",""Data Scientist"",""Data Engineer - Streaming"",""Healthcare Data Analyst""]";"[""Data Analysis"",""Data Visualization"",""Environmental Science"",""Crash Analytics"",""Hadoop"",""Python Programming"",""R Programming"",""dbt"",""Apache Spark"",""Statistics"",""SQL & Databases"",""Delta Lake"",""Anchor (Solana)""]";"[""Data Science"",""Data Structures"",""Materials Science"",""Computer Science"",""Cognitive Science"",""Environmental Science"",""Veterinary Science"",""Political Science"",""Sports Science"",""Business Analytics""]";"[""Cochin University of Science and Technology"",""Korea Advanced Institute of Science and Technology"",""Hong Kong University of Science and Technology"",""Indian Institute of Science"",""ISI Kolkata""]";"[""Data Science: [University Name] Course"",""Advanced Data Science with IBM"",""IBM Data Science Professional Certificate"",""Data Visualization with Tableau"",""Google Data Analytics Certificate"",""Introduction to Computer Science and Programming Using Python"",""Applied Data Science with Python"",""Python for Data Science"",""SQL for Data Analysis"",""Introduction to Probability and Data"",""The Science of Well-Being"",""The Science of Happiness"",""CS50: Introduction to Computer Science"",""Data Engineering with Snowflake"",""Product Analytics with Mixpanel"",""Introduction to Data Analysis Using Excel"",""Azure Data Engineer Associate"",""Power BI for Business Analytics"",""Data Storytelling Bootcamp"",""Data Structures & Algorithms in Python"",""PySpark for Big Data"",""JavaScript Algorithms & Data Structures"",""Hadoop & Big Data"",""Business Analytics with Excel"",""The Science of Nutrition"",""Salesforce Administrator""]";"[""Antigua and Barbuda""]";"[""Data Science & Analytics"",""Data Analytics"",""Cosmetics""]"
9244f955-a62a-486f-9804-4dd2117745bb;Bridal Industry;;;Music Industry;📊;[];2026-04-27 04:20:23.971159+00;Medium;$65,000;Steady;"[""creativity""]";"[""music"",""arts""]";"[""USA"",""UK"",""Australia"",""India"",""Germany"",""Canada""]";;;;;;;;;;"[""Music Industry"",""Luxury Goods""]"
26f07d90-29f6-4673-83f7-f37e649a181f;Architecture & Design;Building and structure design services;;Construction & Real Estate;📐;"[""architecture"",""building design"",""CAD""]";2026-04-13 17:01:27.211001+00;High;95000;Stable Growth;"[""planning"",""creativity"",""Creativity"",""Attention to Detail"",""negotiation"",""Leadership"",""Organization"",""systems thinking"",""Technical Aptitude"",""Problem Solving""]";"[""engineering"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""property"",""Business"",""Management"",""Productivity"",""Data"",""technology"",""Technology"",""Cloud Computing"",""IT"",""beauty""]";"[""USA"",""UK"",""Australia"",""Canada"",""Germany""]";"[""UI/UX Design""]";"[""Architecture"",""Industrial Design"",""Landscape Architecture"",""Fashion Design"",""Interior Design"",""Graphic Design"",""Design (UI/UX)"",""Archaeology""]";"[""Architecture"",""Fashion Design"",""UX/UI Design"",""Graphic Design""]";"[""ASIC Design Engineer""]";"[""Design Thinking"",""Cloud Architecture"",""Design Systems"",""Domain Driven Design"",""UX Design"",""UI/UX Design"",""Motion Design"",""UI Design"",""Graphic Design"",""Civil Engineering""]";"[""Architecture"",""Interior Design"",""Game Design"",""Graphic Design"",""Fashion Design"",""Communication Design"",""Costume Design"",""Curriculum Design"",""Design Anthropology"",""Industrial Design"",""Architectural History""]";"[""Politecnico di Milano""]";"[""Cloud Native Architecture"",""Behavioral Design Bootcamp"",""Design Systems with Figma"",""Game Design with Unity"",""Human-Centered Design - IDEO"",""Mobile UX Design"",""Google UX Design Certificate"",""Fundamentals of Graphic Design"",""Design Thinking for Innovation"",""Figma UI/UX Design Essentials""]";"[""Côte d'Ivoire"",""Armenia""]";"[""Construction & Real Estate"",""Architecture"",""Interior Design"",""Architectural Services""]"
2567025c-8e79-4a96-a802-8faf57095a6e;Risk & Compliance;Financial risk assessment and regulatory compliance;;Banking & Financial Services;📋;"[""risk management"",""compliance"",""regulation""]";2026-04-13 17:01:27.211001+00;High;$110,000;Stable;"[""analytical"",""Problem Solving"",""Analytical Thinking"",""negotiation"",""Leadership"",""Organization"",""Attention to Detail"",""Numeracy"",""precision"",""creativity"",""Communication"",""Creativity"",""service"",""safety"",""planning""]";"[""law"",""Technology"",""Security"",""Computers"",""property"",""Business"",""Management"",""Productivity"",""Data"",""finance"",""Finance"",""Accounting"",""Numbers"",""marketing"",""Marketing"",""Online"",""policy"",""risk"",""geology"",""operations""]";"[""USA"",""UK"",""Germany"",""Australia"",""Canada"",""India""]";;"[""Taxation"",""Banking & Insurance"",""Criminal Justice""]";"[""Forensic Accountant"",""Cybersecurity"",""Compliance Officer""]";"[""Compliance Officer"",""Climate Risk Analyst"",""Compliance Manager""]";"[""Accounting"",""Anchor (Solana)""]";;"[""Boston College"",""École Polytechnique"",""Indian Institute of Foreign Trade"",""Jamia Millia Islamia""]";"[""Salesforce Administrator""]";"[""Congo""]";"[""Legal Services"",""Legal & Compliance"",""Microfinance""]"
6d785b98-ce57-40e1-ae4e-d68f743de4f3;Wind Energy;Wind turbine technology and wind farm operations;;Renewable Energy;🌬️;"[""wind turbines"",""wind farms"",""offshore wind""]";2026-04-13 17:01:27.211001+00;Very High;$95,000;Booming with green transition;"[""safety"",""Analytical Skills"",""Problem Solving"",""innovation"",""systems thinking""]";"[""energy"",""Environment"",""Sustainability"",""Technology"",""environment""]";"[""USA"",""Germany"",""UK""]";"[""Energy Storage"",""Solar Energy"",""Alternative Energy"",""Energy Efficiency"",""Energy & Utilities""]";"[""Energy & Renewables"",""Petroleum Geology"",""Dendrology"",""Speleology"",""Seismology""]";"[""Renewable Energy Consultant"",""Renewable Energy""]";"[""Wind Turbine Technician"",""Energy Trader""]";"[""Environmental Science""]";;;"[""The Business of Renewable Energy"",""Renewable Energy Specialization""]";"[""Germany"",""Denmark""]";"[""Renewable Energy"",""Energy & Utilities"",""Energy Storage"",""Geothermal Energy""]"
e60545d9-a886-4519-8376-c5e477fe09a3;K-12 Education;Primary and secondary school education;;Education & EdTech;🏫;"[""school"",""teaching"",""K-12"",""primary"",""secondary""]";2026-04-13 17:01:27.211001+00;High;$85,000;Stable with leadership paths;"[""empathy"",""creativity"",""communication""]";"[""education"",""technology"",""teaching""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Education"",""Higher Education"",""Children's Education"",""Coding Education"",""Education Technology"",""Engineering Education"",""Finance Education"",""Childcare & Early Education""]";"[""Education & Teaching"",""Early Childhood Education"",""Translation Studies""]";"[""Education & Teaching""]";"[""Teacher (K-12)""]";;"[""Education"",""Special Education"",""Pedagogy""]";"[""Manipal Academy of Higher Education"",""Boston College""]";"[""Notion Productivity OS""]";"[""Eswatini"",""Croatia""]";"[""K-12 Education"",""Education & EdTech"",""Higher Education"",""Educational Publishing""]"
cad6dfec-d28f-4f1c-b045-bdf9d8b2460a;Mental Health;Psychological and psychiatric care services;;Healthcare & Life Sciences;🧠;"[""psychology"",""psychiatry"",""therapy"",""counseling""]";2026-04-13 17:01:27.211001+00;High;$70,000;Rapid Growth;"[""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service""]";"[""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy""]";"[""USA"",""Canada"",""Australia"",""UK""]";"[""Mental Health Services"",""Public Health"",""Behavioural Health"",""Community Health""]";"[""Public Health"",""Health Informatics"",""Speech Pathology"",""Social Work"",""Psychiatry"",""Psychology"",""Counseling Psychology"",""Clinical Psychology"",""Phenomenology""]";"[""Psychiatrist"",""Psychology"",""Social Work"",""Clinical Psychologist"",""Public Health""]";;;"[""Public Health"",""Behavioral Economics""]";;"[""Public Health Foundations"",""Stanford Introduction to Food and Health"",""The Science of Well-Being""]";"[""Bosnia and Herzegovina""]";"[""Mental Health & Wellness"",""Mental Health Services"",""Insurance - Health"",""Healthcare IT"",""Hearing Aids"",""Hospital Chains""]"
8b6c24db-cb89-4c1f-a590-c746c6cb89f2;Assistive Technology;;;Space & Satellite Technology;📊;[];2026-04-27 04:20:23.971159+00;High;$110,000;Rapid Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Sports Technology"",""Education Technology"",""Food Technology"",""Information Technology""]";"[""Food Technology"",""Surgical Technology"",""Horology"",""Audiology""]";;"[""Chief Technology Officer""]";;"[""Educational Technology""]";"[""Birla Institute of Technology Mesra"",""Cochin University of Science and Technology"",""Korea Advanced Institute of Science and Technology"",""Indian Institute of Technology Bombay"",""Massachusetts Institute of Technology"",""Hong Kong University of Science and Technology"",""Technion - Israel Institute of Technology"",""Indian Institute of Technology Delhi"",""Indian Institute of Technology Madras"",""Institut Polytechnique de Paris""]";;;"[""Space & Satellite Technology"",""Information Technology"",""Space Technology"",""Mechatronics""]"
0fc23e30-8905-4a37-b33d-15f5f002df1b;Generative AI;AI systems that create content including text, images, and code;;Artificial Intelligence & Machine Learning;✨;"[""GenAI"",""LLM"",""diffusion models"",""creative AI""]";2026-04-13 17:01:27.211001+00;Very High;130000;Rapidly Growing;"[""research"",""empathy"",""creativity"",""communication"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""analytical"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning""]";"[""technology"",""math"",""education"",""teaching"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";;;;;"[""Artificial Intelligence"",""Machine Learning""]";;"[""Cranfield University""]";"[""Generative AI with LLMs"",""Generative AI for Developers"",""AI for Everyone - Coursera""]";;
