id;name;country;city;continent;type;ranking_tier;website;keywords;created_at;related_domains;related_subjects;related_sectors;related_careers;related_skills;description;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;related_industries;related_job_roles;related_courses;related_countries;popular_courses
cb9e1e89-58ca-4e4f-9907-e26fac8f014d;East China Normal University;China;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Early Childhood Education"",""Education & Teaching""]";"[""Child Development""]";"[""Children's Education"",""Non-Profit""]";"[""Education & Teaching""]";[];;Very High;15000;Rapid;"[""empathy"",""creativity"",""communication"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Organization"",""innovation"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""Manufacturing Excellence"",""Technological Advancement"",""E-commerce Growth"",""Urban Development"",""Global Trade""]";"[""Educational Publishing""]";;;"[""China""]";
3f7d983a-9ae3-455d-84de-040aecbc2101;Indian Institute of Foreign Trade;India;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Banking & Insurance""]";"[""Contract Law"",""Decision Theory"",""Human Resources""]";"[""Transportation & Logistics"",""Insurance"",""Cyber Insurance"",""Freight & Shipping"",""Risk & Compliance""]";"[""Compliance Officer"",""Forensic Accountant"",""Insurance Underwriter""]";"[""Leadership"",""Brand Strategy"",""Conflict Mediation"",""Strategic Planning"",""Investment Analysis""]";;High;$70,000;Stable;"[""analytical"",""service"",""Numeracy"",""Attention to Detail"",""negotiation"",""Leadership"",""Organization"",""precision"",""creativity"",""Communication"",""Creativity"",""safety"",""Problem Solving"",""Analytical Thinking"",""planning"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""research"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence""]";"[""law"",""policy"",""risk"",""Finance"",""Business"",""Accounting"",""property"",""Management"",""Productivity"",""Data"",""finance"",""Numbers"",""marketing"",""Marketing"",""Online"",""geology"",""Technology"",""Security"",""Computers"",""operations"",""math"",""technology"",""Data Science"",""AI""]";"[""Freight Forwarding"",""Insurance"",""Insurance - Life"",""Insurance - Health"",""Insurance - Property"",""Ocean Freight""]";"[""Compliance Officer"",""Forensic Accountant"",""Insurance Underwriter"",""Audit Associate"",""Brand Strategist""]";"[""Storytelling for Influence"",""Engineering Leadership Track"",""Foundations of Product Management""]";"[""India"",""Iraq""]";
cc727d2c-2729-469e-831a-c1826d393386;Jindal Global University;India;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Cybersecurity"",""Sustainability & ESG"",""Advertising"",""Digital Forensics"",""Law & Legal Studies"",""Political Science"",""Criminal Justice""]";"[""Cybersecurity"",""Visual Arts"",""Criminal Law"",""Critical Theory"",""Cultural Studies"",""Creative Writing""]";"[""Security Services"",""Network Security"",""Application Security"",""Advertising"",""Legal Services""]";"[""Cybersecurity"",""Ethical Hacker"",""Digital Marketer"",""Actuarial Analyst"",""Financial Analyst"",""Behavioral Economist"",""Environmental Science"",""Clinical Psychologist""]";"[""Cybersecurity"",""Cybersecurity Fundamentals"",""Cloud Security"",""Network Security"",""Leadership"",""Ethical Hacking"",""Digital Marketing"",""Critical Thinking"",""Executive Coaching"",""Financial Modeling""]";;High;$65K-$160K;Rapidly Growing;"[""analytical"",""Problem Solving"",""Analytical Thinking"",""Communication"",""Creativity"",""Numeracy"",""Attention to Detail"",""Organization"",""precision"",""Leadership"",""service"",""vigilance"",""research"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""planning""]";"[""law"",""Technology"",""Security"",""Computers"",""Marketing"",""Business"",""Online"",""finance"",""Finance"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""policy"",""risk"",""security"",""technology"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Visuals""]";"[""Cybersecurity"",""Cybersecurity Services"",""Environmental & Sustainability"",""Information Security"",""Legal Services""]";"[""Cybersecurity Analyst"",""Financial Analyst"",""Behavioral Designer"",""Clinical Psychologist""]";"[""Cybersecurity Fundamentals"",""Cybersecurity Foundations - SANS"",""CompTIA Security+"",""The Complete Cyber Security Course"",""Information Security Manager - CISM"",""AI For Everyone""]";"[""India""]";
83ee2588-d277-4e9d-a9eb-0256d31f6656;Cairo University;Egypt;Cairo;Africa;Public;Top 500;https://cu.edu.eg;"[""Cairo"",""Egypt"",""medicine"",""engineering"",""arts""]";2026-03-09 03:34:14.134415+00;[];"[""Robotics"",""Electronics Engineering"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering""]";[];"[""Medicine""]";"[""Caffe""]";;High;$65K-$130K;Essential infrastructure demand;"[""empathy"",""research"",""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""medicine"",""health"",""biology"",""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment"",""Sustainability"",""math"",""Science"",""Data Science"",""AI"",""Mathematics""]";;;"[""Photography Basics"",""Anatomy Specialization""]";"[""Egypt""]";
c8983ff7-75b1-4d5f-82b4-af4a94c4c346;Pontifical Catholic University Chile;Chile;;;Public;;;[];2026-04-27 04:21:43.856295+00;[];[];[];[];[];;Medium;15000;Moderate;;"[""Copper Production"",""Agribusiness"",""Renewable Energy"",""Technology Sector"",""Economic Diversification""]";;;;"[""Chile"",""Dominica"",""Dominican Republic"",""Bolivia""]";
e37f3cff-7c86-4c34-91d9-e1e3776c857e;Loughborough University;UK;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Physics""]";[];[];[];[];;High;$65K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";;;;"[""United Kingdom""]";
5409d396-71ae-4bbd-8c19-a671c9192db5;Edinburgh Napier University;UK;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Cybersecurity"",""Medicine & Surgery"",""Hospitality & Tourism"",""Hospitality Management"",""Nursing"",""Biomedical Engineering""]";"[""Cybersecurity"",""Nursing"",""Medicine"",""Education"",""Cyber Law"",""Computer Science""]";"[""Security Services"",""Network Security"",""Higher Education"",""Hospitality & Tourism"",""Education""]";"[""Cybersecurity"",""Hospitality & Tourism"",""Biomedical Engineer"",""Nursing"",""Medicine"",""UX Designer"",""Event Manager"",""Data Engineer""]";"[""Cybersecurity"",""Cybersecurity Fundamentals"",""Cloud Security"",""Network Security"",""Nursing & Patient Care""]";;Very High;$65K-$160K;Rapidly Growing;"[""analytical"",""Problem Solving"",""Analytical Thinking"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""precision"",""empathy"",""research"",""creativity"",""organization"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline""]";"[""law"",""Technology"",""Security"",""Computers"",""travel"",""engineering"",""property"",""technology"",""coding"",""Programming"",""Computer Science"",""Coding"",""making"",""medicine"",""health"",""biology"",""fashion"",""beauty"",""events"",""math"",""Data Science"",""AI"",""Data"",""Business""]";"[""Cybersecurity"",""Cybersecurity Services"",""Higher Education"",""Hospitality & Tourism"",""Information Security""]";"[""Cybersecurity Analyst"",""Biomedical Engineer"",""Lawyer"",""Surgeon"",""UX Designer"",""Event Manager"",""Data Engineer"",""MLOps Engineer""]";"[""Cybersecurity Fundamentals"",""Site Reliability Engineering"",""Cybersecurity Foundations - SANS"",""The Complete Cyber Security Course"",""Information Security Manager - CISM"",""CompTIA Security+""]";"[""United Kingdom""]";
388164ed-f57d-4f60-8662-f79dc145229e;Pondicherry University;India;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Podiatry"",""Biochemistry"",""Medicine & Surgery"",""Organic Chemistry"",""Quality Assurance"",""Disability Studies""]";"[""Chemistry"",""Biochemistry"",""Organic Chemistry"",""Inorganic Chemistry"",""Analytical Chemistry"",""Nursing""]";"[""Community Health"",""Hospitality & Tourism"",""Disability Services"",""Beauty & Personal Care"",""Culinary Arts""]";"[""Astrobiology Researcher"",""Nursing"",""Medicine"",""Dentistry"",""Biochemist"",""Oceanographer"",""Herpetologist"",""Veterinary Science""]";[];;High;$65K-$130K;Rapid Growth;"[""innovation"",""precision"",""empathy"",""research"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""creativity"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""space"",""science"",""aviation"",""medicine"",""health"",""biology"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement""]";"[""Government & Public Policy"",""Environmental & Sustainability"",""Forestry"",""Fisheries""]";"[""Biochemist"",""Medical Doctor"",""Speech Therapist"",""Chemical Engineer"",""Biomedical Engineer""]";;"[""India""]";
bd035327-af63-41df-b836-7f6ec5c4ed69;Indian School of Business;India;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""International Business"",""Business Administration"",""Industrial Engineering"",""Industrial Design"",""Information Systems"",""Human-Computer Interaction""]";"[""Business Administration"",""Business Law"",""Business Analytics"",""Industrial Engineering"",""Industrial Design"",""Information Systems""]";"[""Business Travel"",""Diversity & Inclusion"",""Natural Language Processing"",""AI Tooling"",""Advertising""]";"[""Compliance Officer"",""Industrial Designer"",""Data Science"",""Data Engineer"",""Urban Planner"",""Urban Planning"",""Data Scientist""]";"[""Business Analysis"",""ETL Pipelines"",""CI/CD Pipelines"",""Natural Language Processing"",""Agile / Scrum"",""LLM Fine-tuning"",""Containerization"",""Diffusion Models"",""Machine Learning"",""Prompt Engineering""]";;High;$110,000;Stable Growth;"[""Attention to Detail"",""Organization"",""Analytical Skills"",""Problem Solving"",""analytical"",""Numeracy"",""Leadership"",""service"",""precision"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""Critical Thinking"",""Analytical Thinking"",""Innovation""]";"[""Business"",""Productivity"",""Data"",""Environment"",""Sustainability"",""Technology"",""business"",""finance"",""Finance"",""Accounting"",""Numbers"",""Management"",""policy"",""risk"",""law"",""engineering"",""property"",""technology"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making""]";"[""Agribusiness"",""Internet of Things"",""Identity & Access"",""Information Security"",""Industrial Automation""]";"[""Business Analyst"",""HR Business Partner"",""Industrial Engineer"",""Chief of Staff"",""Compliance Officer"",""Industrial Designer"",""Customer Success Manager""]";"[""Excel Skills for Business Specialization"",""Y Combinator Startup School"",""Power BI for Business Analytics"",""Excel Skills for Business"",""The Business of Renewable Energy"",""Business Analytics with Excel""]";"[""India"",""Singapore"",""Burundi"",""Guinea""]";
8c79522a-3221-4277-955b-f83402e05cd9;JNU Delhi;India;New Delhi;Asia;Public;Top 600;https://jnu.ac.in;"[""social sciences"",""languages""]";2026-04-07 04:57:42.096596+00;"[""Design (UI/UX)"",""Graphic Design"",""Industrial Design""]";"[""Game Design"",""Graphic Design"",""Industrial Design"",""Web Development"",""Communication Design""]";"[""UI/UX Design"",""Software Development""]";"[""UX Designer"",""UX/UI Design"",""Graphic Design"",""Frontend Developer"",""Industrial Designer""]";"[""DevOps"",""DevSecOps"",""UI Design"",""UX Design"",""UI/UX Design"",""Azure DevOps"",""Graphic Design"",""Design Systems"",""Design Thinking""]";;High;28000;High;"[""creativity"",""Creativity"",""Attention to Detail"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""planning"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""Technical Aptitude""]";"[""Technology"",""IT Services"",""Manufacturing"",""Healthcare""]";"[""Software Development""]";"[""UX Designer"",""Graphic Designer"",""Frontend Developer"",""Industrial Designer""]";"[""Mobile UX Design"",""AWS DevOps Engineer Pro"",""Design Systems with Figma"",""Human-Centered Design - IDEO"",""Google UX Design Certificate"",""Figma UI/UX Design Essentials""]";"[""India""]";
9366f620-b43d-40e0-bca4-c3e3c34754fa;Aalto University;Finland;;;Public;;;[];2026-04-27 04:21:43.856295+00;"[""Cybersecurity"",""Sustainability & ESG"",""Telecommunications"",""Automotive Engineering""]";"[""Cybersecurity"",""Communication Design"",""Communication Theory"",""Aesthetics"",""Aerodynamics"",""Astrophysics""]";"[""Security Services"",""Network Security"",""Alternative Energy"",""Augmented Reality"",""Application Security""]";"[""Cybersecurity"",""Architecture"",""Robotics Engineer""]";"[""Cybersecurity"",""Cybersecurity Fundamentals"",""Cloud Security"",""Network Security"",""Domain Driven Design""]";;High;55000;Stable;"[""analytical"",""Problem Solving"",""Analytical Thinking"",""planning"",""creativity"",""Creativity"",""Attention to Detail"",""precision"",""vigilance"",""negotiation"",""systems thinking"",""Technical Aptitude"",""organization"",""safety"",""design"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Innovation"",""Organization"",""Logical Thinking"",""research"",""innovation"",""Self-awareness""]";"[""Technology and Innovation"",""Forestry and Paper Industry"",""Sustainable Solutions"",""Education System"",""Nordic Welfare Model""]";"[""Cybersecurity"",""Cybersecurity Services"",""Information Security"",""Environmental & Sustainability"",""Web3 & Crypto""]";"[""Cybersecurity Analyst"",""Application Security Engineer"",""Product Manager""]";"[""Cybersecurity Fundamentals"",""CompTIA Security+"",""The Complete Cyber Security Course"",""Information Security Manager - CISM""]";"[""Finland""]";
