id;title;domain;description;seniority_levels;avg_salary_usd;demand_level;skills_required;education_required;certifications;keywords;career_path_keywords;created_at;industry;sector;related_subjects;related_universities;related_domains;growth_trajectory;soft_skills;interests;countries_in_demand;related_careers;related_industries;related_sectors;related_skills;related_courses;related_countries
c6a1a81c-d278-45cc-a8ad-d68058d6e712;Drone Pilot - Commercial;General;;[];$80K-$250K;high;[];;[];[];[];2026-04-27 04:22:33.809021+00;Information Technology;Drone Delivery;[];[];[];Exponential industrial demand;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Drone Pilot / Operator""]";;"[""Commercial Drones"",""Drone Delivery"",""Aerial Imaging""]";;;
dd00c8d9-da5d-477e-887d-adffedc18f48;Developer Advocate;General;;[];$70K-$180K;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Information Technology;Consumer Robotics;[];"[""ISCTE-IUL Lisbon"",""Ohio State University""]";"[""Telecommunications"",""Communications & PR""]";Stable Growth;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude"",""Curiosity""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""India"",""UK"",""Germany"",""Canada"",""Australia""]";"[""Robotics Process Automation Developer"",""Frontend Developer""]";;;;"[""CKAD - Kubernetes Application Developer"",""Node.js Developer Course"",""TensorFlow Developer Certificate"",""Solidity Developer Bootcamp"",""Meta Back-End Developer Certificate"",""Meta Front-End Developer Certificate"",""MEAN Stack Developer"",""The Complete Web Developer Bootcamp""]";
db345cc2-2509-40c0-8f18-dc5ed8a47da5;Ecologist;Science;Studies relationships between organisms and their environments;[];$110,000;Medium;"[""field research"",""data analysis"",""ecology"",""GIS""]";;[];"[""ecology"",""ecosystems"",""biodiversity""]";"[""Environmental Science""]";2026-03-09 03:42:45.923926+00;Information Technology;Marine & Maritime;"[""Ecology""]";[];"[""Dendrology"",""Speleology"",""Archaeology"",""Parasitology"",""Mycology""]";Stable;"[""innovation"",""safety"",""analytical"",""systems thinking"",""Analytical Skills"",""Problem Solving"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""research"",""empathy""]";"[""environment"",""geology"",""ocean"",""math"",""technology"",""Environment"",""Sustainability"",""Technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""biology"",""animals""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Meteorologist"",""Ornithologist"",""Geologist"",""Herpetologist"",""Botanist"",""Nanotechnology"",""Oceanographer"",""Environmental Science"",""Marine Conservation Biologist"",""Biotechnology"",""Ecologist"",""Entomologist"",""Zoologist"",""Restoration Ecologist""]";;;"[""Environmental Science""]";;"[""Ecuador""]"
79d48626-d167-4534-ac0f-e045a647a061;Embedded Linux Engineer;General;;[];$75,000;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Information Technology;Smart Buildings;[];"[""ISCTE-IUL Lisbon""]";"[""Embedded Systems""]";Stable Growth;"[""analytical"",""precision"",""Numeracy"",""Attention to Detail"",""Organization"",""Leadership"",""organization"",""safety"",""design"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""events"",""ocean"",""home"",""math"",""technology"",""Technology"",""Visuals"",""Data Science"",""AI"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""UK"",""Australia"",""Canada"",""Germany"",""India""]";;;"[""Embedded Finance"",""Augmented Reality""]";"[""Linux Administration""]";"[""Elastic Stack Engineer"",""Embedded Systems with ESP32"",""Linux Foundation Certified Engineer"",""Linear Algebra - MIT OCW""]";
4e64a9a5-1e25-453e-b3d3-ea78e0431e09;HR Business Partner;General;;[];$110,000;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;;Business Travel;"[""Business Administration"",""Business Law"",""Business Analytics""]";"[""Indian School of Business""]";[];Stable Growth;"[""Attention to Detail"",""Organization"",""Analytical Skills"",""Problem Solving"",""analytical"",""Numeracy"",""Leadership"",""service"",""precision"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""Critical Thinking"",""Analytical Thinking"",""Innovation""]";"[""Business"",""Productivity"",""Data"",""Environment"",""Sustainability"",""Technology"",""business"",""finance"",""Finance"",""Accounting"",""Numbers"",""Management"",""policy"",""risk"",""law"",""engineering"",""property"",""technology"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making""]";"[""USA"",""Canada"",""Australia"",""Germany"",""UK"",""India""]";;;"[""Business Travel""]";"[""Business Analysis""]";"[""Excel Skills for Business Specialization"",""Power BI for Business Analytics"",""Excel Skills for Business"",""The Business of Renewable Energy"",""Business Analytics with Excel""]";
3c724852-fc89-453a-953b-18e35ffd1ab5;Digital Twin Engineer;General;;[];70000;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Consumer Goods & Retail;Digital Content & Social Media;"[""Digital Forensics""]";"[""Cornell Tech""]";[];Intern → Associate → Manager → Senior Manager → Head of Marketing → CMO;"[""Communication"",""Creativity"",""creativity"",""analytical"",""Leadership"",""Organization"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""negotiation"",""Numeracy"",""safety"",""Analytical Thinking"",""service"",""organization"",""design""]";"[""Marketing"",""Business"",""Online"",""media"",""marketing"",""content"",""business"",""Management"",""Productivity"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""engineering"",""design"",""art"",""arts""]";"[""USA"",""UK"",""India"",""Australia"",""Canada"",""Germany""]";"[""Digital Marketer""]";;"[""Digital Content & Social Media"",""Digital Therapeutics""]";"[""Digital Marketing""]";"[""Google Cloud Digital Leader"",""Introduction to Digital Marketing"",""Digital Forensics Essentials"",""Google Digital Marketing Certificate""]";
a609c330-f9f1-4103-a057-e6baa1f2c082;Chief Technology Officer;Technology;Leads technology strategy and engineering teams;[];$110,000;Very High;"[""technology strategy"",""leadership"",""architecture""]";;[];"[""CTO"",""technology"",""leadership""]";"[""Software Engineering""]";2026-03-09 03:42:45.923926+00;Information Technology;DevOps & Infrastructure;"[""Management"",""Educational Technology""]";"[""École Polytechnique"",""University of New South Wales"",""Cornell Tech"",""Delhi Technological University"",""Institut Polytechnique de Paris""]";[];Exponential industrial demand;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Data Science"",""Data Engineer"",""Software Engineering"",""Cloud Computing & DevOps"",""Cloud Architect"",""Artificial Intelligence"",""Game Development"",""Product Management"",""Cybersecurity"",""Robotics & Automation"",""Blockchain & Web3"",""Quantum Computing"",""Robotics Process Automation Developer"",""Compliance Officer"",""Forestry Officer""]";"[""FinTech"",""IT Services"",""Internet of Things"",""Mechatronics""]";"[""Information Technology"",""Sports Technology"",""Assistive Technology"",""Food Technology"",""Education Technology""]";"[""Chakra UI""]";"[""Microservices with Spring Boot"",""PMP Certification Prep""]";"[""Côte d'Ivoire""]"
baa56595-0ad5-42e5-9a33-cf7a6d9a930e;M&A Analyst;General;;[];50000;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Banking & Financial Services;Financial Services;[];[];[];Insurance and fintech driving strong growth;"[""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""precision"",""Leadership"",""service"",""vigilance"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""planning"",""negotiation""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""law"",""Management"",""Productivity"",""Data"",""policy"",""risk"",""security"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Visuals"",""Programming"",""Computers"",""environment"",""Environment""]";"[""USA"",""UK"",""Australia"",""Canada"",""Germany"",""India""]";"[""Actuarial Analyst""]";;;"[""Anchor (Solana)""]";;"[""Angola"",""Antigua and Barbuda""]"
5eaad0b4-3532-4815-80f5-a3821e91f7b8;Mobile Developer;Software Engineering;Builds applications for iOS and Android platforms;"[""Junior"",""Mid"",""Senior"",""Lead"",""Principal""]";$70K-$170K;Very High;"[""Swift"",""Kotlin"",""React Native"",""Flutter"",""iOS"",""Android""]";Bachelor in CS or self-taught;[];"[""mobile"",""iOS"",""Android"",""apps""]";"[""Software Engineering"",""Mobile Development""]";2026-03-09 03:33:46.151983+00;Information Technology;Consumer Robotics;"[""Mobile Development""]";"[""Institut Polytechnique de Paris""]";[];Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Robotics Process Automation Developer"",""Frontend Developer""]";"[""Mobile Networks""]";;"[""React Native"",""Flutter"",""Swift"",""Kotlin"",""Caliper"",""Ansible"",""Bubble.io""]";"[""CKAD - Kubernetes Application Developer"",""Mobile UX Design"",""Node.js Developer Course"",""TensorFlow Developer Certificate"",""Solidity Developer Bootcamp"",""Meta Back-End Developer Certificate"",""Meta Front-End Developer Certificate"",""MEAN Stack Developer"",""The Complete Web Developer Bootcamp""]";"[""Côte d'Ivoire""]"
2ac48600-f509-442f-a051-35f14e67bcb4;Application Security Engineer;General;;[];130000;Very High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Information Technology;Security Services;[];"[""Middlesex University"",""ETH Zurich"",""Tsinghua University"",""Kyoto University"",""Aligarh Muslim University"",""Hanyang University"",""Heriot-Watt University"",""University of New South Wales"",""Cranfield University"",""Aalto University"",""Aarhus University"",""ISCTE-IUL Lisbon"",""Keio University"",""Oregon State University"",""Osaka University"",""Monash University Malaysia"",""Drexel University"",""KIIT University"",""Cardiff University""]";"[""Telecommunications"",""Information Systems""]";Rapidly Growing;"[""vigilance"",""planning"",""negotiation"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""Analytical Thinking"",""analytical"",""organization"",""safety"",""design"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""innovation"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience""]";"[""security"",""engineering"",""property"",""technology"",""Technology"",""Cloud Computing"",""IT"",""Security"",""Computers"",""law"",""events"",""ocean"",""home"",""math"",""Data"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""environment""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";;"[""Identity & Access"",""IT Services""]";"[""Security Services"",""Network Security"",""Application Security""]";"[""Network Security"",""Cloud Security"",""Diffusion Models"",""ClickHouse"",""Containerization"",""CFD Simulation""]";"[""CKAD - Kubernetes Application Developer"",""The Complete Cyber Security Course"",""LangChain for LLM Application Development"",""CompTIA Security+"",""Information Security Manager - CISM"",""Offensive Security Certified Professional (OSCP)"",""Algorithms Specialization - Stanford""]";
b30a4daa-ae41-46e1-8f70-63fdddc19ebd;Demand Planning Manager;General;;[];$80,000;Medium;[];;[];[];[];2026-04-27 04:22:33.809021+00;Entertainment & Media;Environmental Services;"[""Urban Planning""]";[];"[""Urban Planning""]";Stable;"[""creativity"",""Creativity"",""Attention to Detail"",""organization"",""innovation"",""systems thinking"",""Analytical Skills"",""Problem Solving"",""planning"",""negotiation"",""Leadership"",""Organization"",""Technical Aptitude"",""precision"",""analytical"",""Communication"",""problem-solving"",""Logical Thinking"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills""]";"[""design"",""art"",""Design"",""Art"",""Visuals"",""events"",""environment"",""Environment"",""Sustainability"",""Technology"",""engineering"",""property"",""Business"",""Management"",""Productivity"",""Data"",""fashion"",""arts"",""technology"",""Cloud Computing"",""IT"",""beauty"",""media"",""film""]";"[""USA"",""UK"",""Australia"",""India"",""Germany"",""Canada""]";"[""Urban Planning"",""Event Manager""]";"[""Lithium Mining"",""Household Products""]";;"[""Strategic Planning""]";;
