id;name;description;domain;related_skills;related_universities;related_domains;keywords;created_at;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_industries;related_sectors;related_careers;related_job_roles;related_subjects;related_courses;related_countries
b72ac63a-ea5f-4c62-89a1-b89b41a81dc7;Civil Procedure;;Engineering;"[""Civil Engineering""]";[];"[""Civil Engineering""]";[];2026-04-27 04:20:58.388691+00;High;$60K-$120K;Essential infrastructure demand;"[""planning"",""negotiation"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""innovation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""safety"",""Analytical Skills"",""Leadership"",""Organization"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Self-awareness""]";"[""engineering"",""property"",""technology"",""Technology"",""Cloud Computing"",""IT"",""environment"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""energy""]";"[""USA"",""UK"",""Germany"",""Australia"",""India"",""Canada""]";"[""Civil Engineering""]";"[""Civil Aviation""]";"[""Civil Engineering""]";"[""Civil Engineer""]";"[""Civil Engineering"",""Criminal Procedure""]";;"[""Bolivia""]"
60d37d3d-0f9e-4b91-9d43-225fb96ff6fb;Trigonometry;Triangles and angular relationships;Sciences;[];[];"[""Optometry""]";"[""trigonometry"",""sin"",""cos"",""math""]";2026-04-18 01:05:59.768509+00;High;$70,000;Rapid Growth;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";[];[];[];[];;[];
54ab57dd-ea26-441d-a9f2-f3757da8cafd;Educational Technology;;Technology;[];"[""Birla Institute of Technology Mesra"",""Cochin University of Science and Technology"",""Korea Advanced Institute of Science and Technology"",""Indian Institute of Technology Bombay"",""Massachusetts Institute of Technology"",""Hong Kong University of Science and Technology"",""Technion - Israel Institute of Technology"",""Indian Institute of Technology Delhi"",""Indian Institute of Technology Madras"",""Delhi Technological University"",""Nanyang Polytechnic"",""Institut Polytechnique de Paris""]";"[""Food Technology"",""Surgical Technology""]";[];2026-04-27 04:20:58.388691+00;High;$110,000;Rapid Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Educational Publishing"",""Space & Satellite Technology"",""Information Technology"",""Space Technology""]";"[""Assistive Technology"",""Sports Technology"",""Education Technology"",""Food Technology"",""Information Technology""]";;"[""Chief Technology Officer""]";"[""Educational Psychology""]";"[""Notion Productivity OS""]";"[""Côte d'Ivoire""]"
343ff68a-c5b5-4ca6-a5d2-5abfb94a4eaf;Veterinary Science;Health care for animals;Health;"[""Environmental Science""]";"[""Cornell University"",""Cochin University of Science and Technology"",""Korea Advanced Institute of Science and Technology"",""Indian Institute of Science"",""Hong Kong University of Science and Technology"",""Banaras Hindu University"",""Erasmus University Rotterdam""]";"[""Veterinary Science"",""Cosmetic Science"",""Political Science"",""Actuarial Science"",""Forensic Science"",""Cognitive Science"",""Materials Science"",""Data Science & Analytics"",""Computer Science"",""Environmental Science""]";"[""veterinary"",""animal health""]";2026-04-18 01:05:59.768509+00;High;$110,000;High;"[""analytical"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""discipline"",""innovation"",""systems thinking"",""research"",""Communication"",""Attention to Detail"",""Organization"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""creativity"",""Interpersonal Skills""]";"[""math"",""technology"",""animals"",""Personal Growth"",""Mental Health"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""health"",""environment"",""Environment"",""Sustainability"",""Science"",""Mathematics"",""Visuals"",""Productivity"",""making"",""food"",""engineering""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Data Science & Analytics"",""Fisheries""]";"[""Veterinary & Animal Care"",""Data Science & Analytics""]";"[""Veterinary Science"",""Sports Science & Management"",""Environmental Science"",""Data Science""]";"[""Veterinarian""]";"[""Materials Science"",""Sports Science"",""Political Science"",""Cognitive Science"",""Computer Science"",""Data Science"",""Environmental Science""]";"[""The Science of Nutrition"",""The Science of Well-Being"",""Applied Data Science with Python"",""Python for Data Science"",""IBM Data Science Professional Certificate"",""Data Science: [University Name] Course"",""Introduction to Computer Science and Programming Using Python"",""The Science of Happiness"",""Advanced Data Science with IBM"",""CS50: Introduction to Computer Science""]";"[""Burkina Faso"",""Bosnia and Herzegovina""]"
b96948b6-bea8-4d23-8511-bdb4b1954d24;Public Health;Population health and policy;Health;"[""Public Speaking""]";"[""Johns Hopkins University""]";"[""Political Science"",""Public Health"",""Public Administration"",""Epidemiology"",""Health Informatics""]";"[""public health"",""population"",""policy""]";2026-04-18 01:05:59.768509+00;High;$70,000;Stable;"[""service"",""analytical"",""Numeracy"",""Attention to Detail"",""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Organization"",""planning"",""negotiation"",""precision""]";"[""policy"",""risk"",""Finance"",""Business"",""Accounting"",""psychology"",""medicine"",""health"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""math"",""technology"",""animals"",""Data"",""Technology"",""Programming"",""Computers"",""Data Science"",""AI"",""sports""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Government & Public Policy"",""Government & Public Sector"",""Insurance - Health"",""Mental Health Services"",""Mental Health & Wellness"",""Diagnostic Labs"",""Healthcare IT"",""Hearing Aids""]";"[""Public Health"",""Behavioural Health"",""Community Health"",""Mental Health Services"",""Mental Health""]";"[""Insurance Underwriter"",""Epidemiologist"",""Public Health"",""Economist""]";"[""Epidemiologist"",""Economist""]";;"[""Public Health Foundations"",""Public Speaking Mastery"",""Stanford Introduction to Food and Health""]";"[""Dominican Republic"",""Bosnia and Herzegovina""]"
04c2c7e3-b88c-4596-a2eb-ebc3342b2c65;Economics;Study of production, distribution, and consumption of goods;Social Science;"[""Financial Analysis"",""Sales & Negotiation"",""Data Analysis""]";"[""London School of Economics"",""Indiana University Bloomington""]";"[""Economics"",""Finance"",""Public Policy""]";[];2026-04-13 17:02:21.176479+00;High;$65K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""analytical"",""Numeracy"",""Organization"",""Leadership"",""Collaboration"",""Technical Aptitude"",""empathy"",""discipline"",""Critical Thinking"",""Self-awareness""]";"[""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""UK"",""Australia"",""India"",""Germany"",""Canada""]";"[""Microfinance""]";"[""Algorithmic Trading""]";[];[];"[""Behavioral Economics""]";"[""The Business of Renewable Energy""]";"[""Chile"",""Singapore"",""Hong Kong"",""Qatar"",""China"",""India"",""Malaysia"",""South Korea"",""Ghana"",""Kenya"",""Romania"",""Netherlands"",""Belgium"",""United Kingdom"",""Kazakhstan"",""Bangladesh"",""Brazil"",""Russia"",""Germany"",""Algeria"",""Canada"",""Uruguay"",""Nigeria"",""Argentina"",""Poland"",""Sweden"",""Indonesia"",""Turkey"",""Vietnam"",""Japan""]"
9c9e3da5-b30c-45b1-b4fb-1fade3b68e97;Business Analytics;;Data;"[""Business Analysis"",""Crash Analytics"",""Bubble.io"",""Anchor (Solana)""]";"[""ICFAI Business School"",""Indian School of Business"",""London Business School"",""Anna University""]";"[""Supply Chain Analytics"",""International Business"",""Business Administration"",""Data Science & Analytics""]";[];2026-04-27 04:20:58.388691+00;High;$110,000;High;"[""analytical"",""Attention to Detail"",""Organization"",""Analytical Skills"",""Problem Solving"",""research"",""Analytical Thinking"",""Innovation"",""Logical Thinking"",""Critical Thinking"",""Communication"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""empathy"",""Leadership"",""Numeracy""]";"[""math"",""technology"",""Business"",""Productivity"",""Data"",""Environment"",""Sustainability"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Visuals"",""Programming"",""Computers"",""environment"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Data Analytics"",""Data Science & Analytics"",""Agribusiness""]";"[""Business Travel"",""Data Science & Analytics"",""Affordable Housing""]";;"[""Business Analyst"",""HR Business Partner""]";"[""Business Administration"",""Business Law""]";"[""Business Analytics with Excel"",""Power BI for Business Analytics"",""Excel Skills for Business Specialization"",""The Business of Renewable Energy"",""Excel Skills for Business"",""Product Analytics with Mixpanel"",""Google Data Analytics Certificate"",""Data Visualization with Tableau""]";"[""Burkina Faso"",""Burundi"",""Guinea"",""Antigua and Barbuda"",""Botswana""]"
b4b83c44-8fdf-47c9-bc15-7edbac7a78f6;Finance;Management of money and assets;Business;"[""Financial Modeling"",""Anchor (Solana)""]";"[""Nanyang Polytechnic""]";"[""Accounting & Finance"",""E-Commerce""]";"[""finance"",""money"",""investment""]";2026-04-18 01:05:59.768509+00;High;$75,000;Stable;"[""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""precision"",""Leadership"",""service"",""empathy"",""creativity"",""communication"",""planning"",""negotiation"",""Creativity"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""law"",""Management"",""Productivity"",""Data"",""policy"",""risk"",""education"",""technology"",""teaching"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""aviation"",""coding""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Venture Capital & Private Equity"",""Banking & Financial Services"",""Microfinance"",""Asset Management"",""FinTech"",""E-commerce Marketplaces""]";"[""Financial Services"",""Decentralized Finance"",""Embedded Finance"",""Finance Education""]";"[""Financial Analyst"",""Accountant"",""Investment Banking"",""Accounting & Finance""]";"[""Budget Analyst"",""Financial Analyst"",""Accountant"",""Investment Analyst"",""Banker (Investment)""]";"[""Corporate Finance""]";"[""Financial Markets by Robert Shiller"",""Introduction to Financial Accounting"",""Introduction to Accounting"",""CFA Level 1 Prep"",""Behavioral Finance"",""Excel for Finance Professionals"",""Salesforce Administrator""]";"[""Singapore"",""Hong Kong"",""Qatar"",""Uruguay"",""United Arab Emirates"",""Ireland"",""United Kingdom"",""Saudi Arabia"",""South Africa"",""Philippines"",""Australia"",""Switzerland"",""Burkina Faso""]"
3c33b0d5-2c77-4fd1-a03b-fb7b822234ee;Supply Chain Management;Coordinating end-to-end logistics;Business;"[""Supply Chain Management""]";"[""Goa Institute of Management""]";"[""Logistics Management"",""Logistics & Supply Chain"",""Supply Chain Analytics""]";"[""supply chain"",""logistics""]";2026-04-18 01:05:59.768509+00;High;50000;Critical post-pandemic importance;"[""planning"",""Leadership"",""Organization"",""Attention to Detail"",""analytical"",""Numeracy"",""service"",""precision"",""safety"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""negotiation""]";"[""operations"",""Business"",""Management"",""Productivity"",""Data"",""finance"",""Finance"",""Accounting"",""Numbers"",""policy"",""risk"",""law"",""ocean"",""math"",""technology"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Visuals"",""Programming"",""Computers"",""environment""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Logistics & Supply Chain"",""Cold Chain Logistics"",""Asset Management"",""Facility Management""]";"[""Transportation & Logistics"",""Crisis Management""]";"[""Supply Chain & Logistics""]";"[""Logistics Manager"",""Supply Chain Analyst""]";;[];"[""Haiti"",""Benin"",""Botswana""]"
24065689-4bf4-464a-b517-56b628c84695;Data Structures;Organizing data efficiently;Technology;"[""Data Analysis"",""Data Visualization"",""CoreData"",""Dagster"",""Delta Lake"",""C++ STL""]";"[""Iowa State University"",""ISI Kolkata""]";"[""Computer Science"",""Data Science & Analytics"",""Data Engineering""]";"[""data structures"",""algorithms"",""cs""]";2026-04-18 01:05:59.768509+00;Very High;$110,000;Stable Growth;"[""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Logical Thinking"",""precision"",""Attention to Detail"",""Organization"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""planning"",""negotiation"",""problem-solving"",""empathy"",""organization"",""safety""]";"[""math"",""technology"",""Data Science"",""AI"",""Technology"",""Data"",""Business"",""Visuals"",""Mathematics"",""Science"",""making"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Data Science & Analytics"",""Data Analytics"",""IT Services""]";"[""Data Science & Analytics"",""Data Centers""]";"[""Data Engineer"",""Data Science"",""Data Scientist""]";"[""Data Engineer"",""Data Scientist"",""Data Engineer - Streaming"",""Healthcare Data Analyst""]";"[""Data Science""]";"[""Algorithms Specialization"",""Data Structures & Algorithms in Python"",""JavaScript Algorithms & Data Structures"",""Advanced Data Science with IBM"",""Data Science: [University Name] Course"",""Introduction to Data Analysis Using Excel"",""Introduction to Probability and Data"",""Data Visualization with Tableau"",""Applied Data Science with Python"",""Python for Data Science"",""IBM Data Science Professional Certificate"",""SQL for Data Analysis"",""Azure Data Engineer Associate"",""Data Engineering with Snowflake"",""Google Data Analytics Certificate"",""Data Storytelling Bootcamp"",""PySpark for Big Data"",""Hadoop & Big Data""]";
