id;name;category;description;icon_emoji;parent_domain;keywords;created_at;industry;sector;related_careers;related_job_roles;related_universities;related_skills;related_subjects;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_industries;related_sectors;related_courses;related_countries
babe1c3b-d510-46bf-bc21-f880905d4384;Early Childhood Education;Education;Education and development of children from birth to age eight;🧒;;"[""early childhood"",""preschool"",""child development"",""pedagogy""]";2026-03-09 03:42:40.24542+00;Education & EdTech;Childcare & Early Education;"[""Education & Teaching""]";[];"[""Manipal Academy of Higher Education"",""East China Normal University"",""Pontificia Universidad Católica de Chile""]";[];"[""Education"",""Pedagogy"",""Special Education""]";Medium;$40K-$70K;Stable with leadership paths;"[""empathy"",""creativity"",""communication"",""patience""]";"[""education"",""technology"",""teaching"",""children""]";"[""USA"",""UK"",""India"",""Australia"",""Germany"",""Canada""]";"[""Education & EdTech"",""Non-Profit & NGOs""]";"[""Childcare & Early Education"",""Children's Education"",""Education"",""Coding Education"",""Finance Education"",""K-12 Education"",""Education Technology"",""Higher Education"",""Engineering Education""]";"[""Notion Productivity OS""]";
5ba37867-b30b-4254-9b8f-b125b00e3556;Game Development;Technology;Creating video games for various platforms;🎮;Computer Science;"[""game dev"",""Unity"",""Unreal"",""game design"",""game programming"",""indie games""]";2026-03-09 03:31:51.075961+00;Information Technology;Game Development;"[""Game Development""]";"[""Game Developer"",""Game Producer"",""Mobile Game Developer""]";"[""Institut Polytechnique de Paris""]";"[""Blockchain Development"",""Research & Development""]";"[""Game Design"",""Web Development"",""Mobile Development"",""Child Development""]";High;$55K-$140K;High;"[""problem-solving"",""Problem Solving"",""Attention to Detail"",""Collaboration"",""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Organization"",""Logical Thinking"",""research"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages"",""service""]";"[""technology"",""coding"",""Technology"",""Mobile Apps"",""Programming"",""Web Development"",""Coding"",""events"",""ocean"",""home"",""math"",""Data"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Information Technology"",""Gaming & Esports"",""Software Development"",""Online Gaming""]";"[""Game Development"",""Software Development"",""Property Development"",""Augmented Reality""]";"[""Unreal Engine 5 Course"",""Game Development with Unity"",""The Complete Android App Development Bootcamp"",""Game Design with Unity"",""Full Stack Web Development with React"",""The Complete iOS App Development Bootcamp"",""Android App Development with Kotlin"",""iOS App Development with Swift"",""LangChain for LLM Application Development"",""English for Career Development""]";"[""Côte d'Ivoire""]"
e49d50bd-c4da-4a9f-ad7b-1a11656a6d29;Parasitology;Science & Nature;Study of parasites and parasitic diseases;🔬;;"[""parasitology"",""parasites"",""tropical diseases"",""infectious""]";2026-03-09 03:42:40.643507+00;Manufacturing & Industrial;Biotech;"[""Biotechnology"",""Pathologist"",""Herpetologist"",""Astrobiology Researcher"",""Ecologist"",""Zoologist""]";"[""Hematologist"",""Ecologist"",""Toxicologist"",""Epidemiologist"",""Marine Biologist""]";"[""Kyoto University""]";[];"[""Biology"",""Ecology"",""Zoology"",""Physiology"",""Agroecology"",""Microbiology""]";High;$65K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""UK"",""Australia"",""India"",""Germany""]";"[""Manufacturing & Industrial"",""Biotechnology""]";;[];
9eefc38a-0a1d-42b4-ab4a-92201c453984;Semiconductor Engineering;Engineering;Design and fabrication of semiconductor devices;🔧;;"[""semiconductor"",""chips"",""VLSI"",""fabrication"",""electronics""]";2026-03-09 03:42:40.643507+00;Manufacturing & Industrial;Real Estate & Construction;"[""Electrical Engineering"",""Biomedical Engineering""]";[];[];[];"[""Electronics Engineering"",""Biomedical Engineering"",""Electrical Engineering""]";High;$65K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""UK"",""Australia"",""India"",""Germany""]";"[""Manufacturing & Industrial"",""IT Services""]";;[];
6d642294-c78f-4918-868d-5f95ecf6bca5;Occupational Therapy;Healthcare;Helping people develop abilities needed for daily living;🤲;;"[""occupational therapy"",""rehabilitation"",""daily living"",""adaptive""]";2026-03-09 03:42:40.643507+00;Healthcare & Life Sciences;Wellness & Fitness;"[""Occupational Therapist""]";[];[];[];"[""Art Therapy""]";High;$70,000;Rapid Growth;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Healthcare & Life Sciences"",""Hospital Chains""]";"[""Gene Therapy""]";[];"[""Bosnia and Herzegovina""]"
f1de254d-2895-45fd-8ee1-0aab4e78fd8d;Blockchain & Web3;Technology;Decentralized digital ledger technology and cryptocurrency systems;⛓️;Computer Science;"[""blockchain"",""cryptocurrency"",""web3"",""DeFi"",""smart contracts"",""NFT""]";2026-03-09 03:31:51.075961+00;Information Technology;Financial Services;"[""Blockchain & Web3""]";"[""Blockchain Developer""]";"[""Indiana University Bloomington""]";"[""Solidity"",""Blockchain Development"",""CockroachDB""]";[];High;$80K-$200K;Stable;"[""innovation"",""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""Problem Solving"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages"",""service"",""planning"",""Technical Aptitude""]";"[""technology"",""finance"",""crypto"",""events"",""ocean"",""home"",""math"",""Data"",""Technology"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports""]";"[""USA"",""UK"",""Canada"",""Australia"",""Germany"",""India""]";"[""Information Technology"",""Web3 & Blockchain"",""Web3 & Crypto"",""Crypto & Blockchain""]";;"[""Blockchain Basics"",""Blockchain Fundamentals - Berkeley""]";"[""Haiti"",""Benin""]"
c090a27a-235f-4ff7-bbf1-f834903db89f;Taxation;Business;Study and practice of tax law and compliance;🧾;;"[""taxation"",""tax law"",""compliance"",""IRS"",""VAT""]";2026-03-09 03:42:40.94683+00;Banking & Financial Services;Risk & Compliance;"[""Education & Teaching""]";"[""Immigration Lawyer"",""Compensation Analyst"",""Investment Operations Analyst"",""Carbon Markets Analyst""]";"[""London Business School"",""London School of Economics""]";"[""Negotiation"",""Sales & Negotiation"",""Conflict Mediation""]";"[""International Law"",""Business Administration"",""Construction Law""]";High;$110,000;Stable;"[""analytical"",""Problem Solving"",""Analytical Thinking"",""Numeracy"",""Attention to Detail"",""Organization"",""Leadership"",""service"",""precision"",""negotiation"",""creativity"",""Communication"",""Creativity"",""safety"",""planning""]";"[""law"",""Technology"",""Security"",""Computers"",""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""policy"",""risk"",""property"",""marketing"",""Marketing"",""Online"",""geology"",""operations""]";"[""USA"",""UK"",""Germany"",""Australia"",""Canada"",""India""]";"[""Legal Services"",""Legal & Compliance"",""Banking & Financial Services""]";"[""Risk & Compliance"",""Finance Education""]";"[""Financial Modeling & Valuation"",""Negotiation Mastery""]";"[""Eswatini""]"
7b757e83-df3e-49d0-905e-b23f4536324e;Artificial Intelligence;Technology;Development of intelligent systems that simulate human cognition;🤖;Computer Science;"[""AI"",""machine learning"",""deep learning"",""NLP"",""computer vision"",""neural networks""]";2026-03-09 03:31:51.075961+00;Information Technology;Security Services;"[""Artificial Intelligence""]";"[""Intelligence Analyst""]";"[""Narsee Monjee Institute"",""Cornell Tech"",""Pontificia Universidad Católica de Chile"",""Jamia Millia Islamia"",""Tel Aviv University""]";"[""Deep Learning"",""Computer Vision"",""Artificial Intelligence"",""Emotional Intelligence"",""ARKit"",""BeautifulSoup""]";"[""Artificial Intelligence""]";High;$140,000;Rapidly Growing;"[""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""vigilance"",""creativity"",""Creativity"",""Attention to Detail"",""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Organization"",""Logical Thinking"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""security"",""film"",""arts"",""media"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""events"",""ocean"",""home"",""Data"",""Business"",""Productivity"",""Mathematics"",""Programming""]";"[""USA"",""UK"",""Germany"",""Australia"",""Canada"",""India""]";"[""Artificial Intelligence & Machine Learning"",""Information Technology"",""Artificial Intelligence"",""Internet of Things"",""AR/VR & Metaverse""]";"[""Natural Language Processing""]";"[""Machine Learning"",""Advanced Data Science with IBM"",""Introduction to Artificial Intelligence"",""Deep Learning Specialization""]";"[""United States""]"
436d9558-d72a-44c5-bbed-c8f2eba92088;Renewable Materials;Engineering;Development of sustainable and recyclable materials;♻️;;"[""renewable materials"",""sustainable"",""bioplastics"",""green""]";2026-03-09 03:42:40.643507+00;Manufacturing & Industrial;Sustainable Fashion;"[""Renewable Energy"",""Renewable Energy Consultant""]";[];[];[];"[""Materials Science""]";Medium;$65K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""empathy"",""public health"",""analytical"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""outdoors"",""Leadership""]";"[""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""UK"",""Australia"",""India"",""Germany"",""Canada""]";"[""Manufacturing & Industrial"",""Environmental & Sustainability"",""Chemical & Materials""]";"[""Sustainable Fashion"",""Composite Materials""]";"[""The Business of Renewable Energy"",""Renewable Energy Specialization""]";
5f39873c-6eb5-4c63-9c97-c8c8453f223a;Logistics & Supply Chain;Business;Managing the flow of goods from origin to consumption;🚚;Business;"[""logistics"",""supply chain"",""warehousing"",""procurement"",""shipping"",""inventory""]";2026-03-09 03:31:51.075961+00;Banking & Financial Services;Transportation & Logistics;"[""Supply Chain & Logistics""]";[];[];"[""Supply Chain Management""]";"[""Supply Chain Management"",""Operations Management""]";High;$75,000;Stable;"[""safety"",""planning"",""Leadership"",""Organization"",""Attention to Detail"",""analytical"",""Numeracy"",""service"",""precision""]";"[""ocean"",""operations"",""Business"",""Management"",""Productivity"",""Data"",""finance"",""Finance"",""Accounting"",""Numbers"",""policy"",""risk"",""law""]";"[""USA"",""UK"",""Australia"",""Canada"",""India""]";"[""Marine & Ocean"",""Logistics & Supply Chain"",""Banking & Financial Services"",""Cosmetics""]";"[""Transportation & Logistics"",""Freight & Shipping"",""E-commerce Logistics""]";[];"[""Haiti"",""Benin""]"
c07900b1-beaa-41f3-9525-1f93e7b10646;Social Media Management;Business;Managing brand presence across social media platforms;📱;;"[""social media"",""content"",""engagement"",""platforms""]";2026-03-09 03:42:40.643507+00;Banking & Financial Services;Software Development;"[""Social Work"",""Journalism & Media""]";"[""Social Worker""]";"[""Jamia Millia Islamia""]";"[""Social Media Marketing""]";[];High;$60,000;High;"[""creativity"",""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""Leadership"",""service"",""precision"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""planning"",""Collaboration"",""Communication"",""Creativity"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""systems thinking"",""Technical Aptitude""]";"[""content"",""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""policy"",""risk"",""law"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""engineering"",""Mobile Apps"",""Web Development"",""Marketing""]";"[""USA"",""UK"",""India"",""Australia"",""Canada"",""Germany""]";"[""Creator Economy"",""Banking & Financial Services"",""MarTech""]";"[""Software Development"",""Digital Content & Social Media"",""Media & Entertainment""]";"[""Meta Social Media Marketing Certificate"",""Introduction to Digital Marketing"",""Hootsuite Social Marketing Certification""]";"[""Cambodia""]"
